admin0,GID_1,AAD,PMD_10,PMD_25,PMD_50,PMD_100,scenario,year
ALB,ALB.3_1,0.088,0.063,0.228,2.112,3.053,pessimistic,2100
ALB,ALB.4_1,2.593,11.499,18.245,22.516,26.298,pessimistic,2100
ALB,ALB.5_1,1.649,4.155,14.762,19.941,24.469,pessimistic,2100
ALB,ALB.6_1,0.38,1.794,2.587,3.079,3.509,pessimistic,2100
ALB,ALB.7_1,3.197,16.368,21.354,23.39,23.828,pessimistic,2100
ALB,ALB.8_1,3.809,17.742,26.183,31.404,35.955,pessimistic,2100
ALB,ALB.10_1,4.498,12.882,39.86,50.707,60.105,pessimistic,2100
ALB,ALB.11_1,0.606,1.469,2.795,10.548,13.671,pessimistic,2100
ALB,ALB.12_1,1.444,1.81,15.42,20.171,24.275,pessimistic,2100
ALB,ALB.9_1,0,0,0,0,0,pessimistic,2100
ARE,ARE.1_1,4.839,0,3.762,136.473,195.933,current,2020
ARE,ARE.3_1,10.364,0,8.041,292.519,419.187,current,2020
ARE,ARE.4_1,0.832,0,0.602,23.469,33.859,current,2020
ARE,ARE.5_1,1.546,0,1.052,43.12,64.179,current,2020
ARE,ARE.6_1,3.22,0,2.523,90.765,130.397,current,2020
ARE,ARE.7_1,3.289,0,2.508,92.635,133.601,current,2020
ARE,ARE.2_1,0,0,0,0,0,current,2020
ARE,ARE.1_1,69.38,335.99,486.656,536.486,558.544,optimistic,2050
ARE,ARE.3_1,186.844,992.162,1247.075,1258.176,1258.176,optimistic,2050
ARE,ARE.4_1,10.826,49.981,74.663,90.154,103.79,optimistic,2050
ARE,ARE.5_1,17.293,81.623,119.374,141.26,153.061,optimistic,2050
ARE,ARE.6_1,48.064,233.32,338.791,368.359,381.276,optimistic,2050
ARE,ARE.7_1,47.812,230.936,326.467,386.575,392.838,optimistic,2050
ARE,ARE.2_1,0,0,0,0,0,optimistic,2050
ARE,ARE.1_1,98.362,577.503,580.164,580.164,580.164,pessimistic,2050
ARE,ARE.3_1,213.89,1258.175,1258.176,1258.176,1258.176,pessimistic,2050
ARE,ARE.4_1,17.063,97.194,104.91,104.91,104.91,pessimistic,2050
ARE,ARE.5_1,27.176,144.97,172.671,188.046,201.104,pessimistic,2050
ARE,ARE.6_1,63.95,372.603,381.275,381.276,381.276,pessimistic,2050
ARE,ARE.7_1,64.96,374.615,392.838,392.838,392.838,pessimistic,2050
ARE,ARE.2_1,0,0,0,0,0,pessimistic,2050
ARE,ARE.1_1,86.649,481.476,540.502,557.936,572.302,optimistic,2100
ARE,ARE.3_1,208.917,1208.445,1258.176,1258.176,1258.176,optimistic,2100
ARE,ARE.4_1,13.206,65.181,89.063,103.809,104.91,optimistic,2100
ARE,ARE.5_1,20.197,100.551,135.677,153.456,164.568,optimistic,2100
ARE,ARE.6_1,55.489,295.264,363.12,381.276,381.276,optimistic,2100
ARE,ARE.7_1,55.057,281.712,377.52,392.838,392.838,optimistic,2100
ARE,ARE.2_1,0,0,0,0,0,optimistic,2100
ARE,ARE.1_1,98.628,580.163,580.164,580.164,580.164,pessimistic,2100
ARE,ARE.3_1,213.89,1258.175,1258.176,1258.176,1258.176,pessimistic,2100
ARE,ARE.4_1,17.835,104.91,104.91,104.91,104.91,pessimistic,2100
ARE,ARE.5_1,34.121,196.356,206.934,206.934,206.934,pessimistic,2100
ARE,ARE.6_1,64.817,381.274,381.276,381.276,381.276,pessimistic,2100
ARE,ARE.7_1,66.782,392.838,392.838,392.838,392.838,pessimistic,2100
ARE,ARE.2_1,0,0,0,0,0,pessimistic,2100
ARG,ARG.1_1,329.729,332.796,942.746,7514.44,10845.121,current,2020
ARG,ARG.2_1,36.945,39.268,100.528,842.998,1213.696,current,2020
ARG,ARG.3_1,55.66,58.636,153.493,1260.768,1844.13,current,2020
ARG,ARG.4_1,18.925,18.949,49.197,439.248,627.728,current,2020
ARG,ARG.6_1,357.173,364.872,963.194,8171.255,11873.311,current,2020
ARG,ARG.7_1,45.736,48.387,124.809,1041.72,1507.092,current,2020
ARG,ARG.8_1,98.358,105.849,270.846,2233.068,3227.759,current,2020
ARG,ARG.9_1,50.066,51.913,135.26,1144.125,1658.161,current,2020
ARG,ARG.10_1,28.974,29.586,76.54,668.511,958.393,current,2020
ARG,ARG.11_1,52.379,53.824,140.026,1202.723,1734.131,current,2020
ARG,ARG.12_1,24.447,25.459,66.445,558.279,807.73,current,2020
ARG,ARG.13_1,74.394,78.885,202.811,1695.642,2447.975,current,2020
ARG,ARG.14_1,54.727,58.386,148.33,1249.859,1795.808,current,2020
ARG,ARG.15_1,31.128,31.395,83.089,715.87,1034.718,current,2020
ARG,ARG.16_1,24.467,25.104,66.051,560.257,810.949,current,2020
ARG,ARG.17_1,61.293,61.96,160.973,1416.514,2032.783,current,2020
ARG,ARG.18_1,32.658,33.055,87.908,748.964,1085.668,current,2020
ARG,ARG.19_1,27.696,27.511,72.994,640.249,922.029,current,2020
ARG,ARG.20_1,14.29,14.427,38,329.192,474.394,current,2020
ARG,ARG.21_1,360.339,376.727,973.849,8233.514,11904.254,current,2020
ARG,ARG.22_1,97.978,102.657,265.478,2237.171,3235.001,current,2020
ARG,ARG.23_1,5.542,5.797,15.09,126.456,182.952,current,2020
ARG,ARG.24_1,77.493,76.493,200.933,1800.779,2579.041,current,2020
ARG,ARG.5_1,0,0,0,0,0,current,2020
ARG,ARG.1_1,313.432,320.991,2153.54,5304.585,8910.009,optimistic,2050
ARG,ARG.2_1,304.493,1460.141,2055.913,2457.942,2708.354,optimistic,2050
ARG,ARG.3_1,21.016,30.613,138.965,308.964,621.684,optimistic,2050
ARG,ARG.4_1,24.373,40.581,180.463,377.892,553.881,optimistic,2050
ARG,ARG.6_1,1247.855,2859.28,11055.332,16006.007,19959.341,optimistic,2050
ARG,ARG.7_1,17.499,12.711,69.521,307.114,730.48,optimistic,2050
ARG,ARG.8_1,69.225,50.622,291.938,1402.731,2443.048,optimistic,2050
ARG,ARG.9_1,26.18,20.746,173.777,458.005,799.419,optimistic,2050
ARG,ARG.10_1,113.046,435.967,849.532,1121.489,1303.871,optimistic,2050
ARG,ARG.11_1,113.107,94.584,1034.794,1865.019,2495.613,optimistic,2050
ARG,ARG.12_1,196.056,887.256,1401.78,1656.935,1812.056,optimistic,2050
ARG,ARG.13_1,307.578,700.663,2779.205,3865.279,4903.763,optimistic,2050
ARG,ARG.14_1,87.332,49.526,712.853,1504.179,2378.123,optimistic,2050
ARG,ARG.15_1,87.336,132.806,814.335,1266.668,1614.894,optimistic,2050
ARG,ARG.16_1,97.742,278.346,805.849,1170.433,1426.525,optimistic,2050
ARG,ARG.17_1,331.894,1411.501,2452.81,2940.107,3382.932,optimistic,2050
ARG,ARG.18_1,163.307,573.904,1291.824,1708.891,2006.617,optimistic,2050
ARG,ARG.19_1,98.801,250.436,859.588,1217.796,1501.839,optimistic,2050
ARG,ARG.20_1,22.113,29.354,175.927,354.929,504.179,optimistic,2050
ARG,ARG.21_1,438.535,392.15,2851.576,7864.806,12796.089,optimistic,2050
ARG,ARG.22_1,178.349,189.294,1515.242,2864.652,4151.701,optimistic,2050
ARG,ARG.23_1,3.333,9.472,15.369,19.02,139.06,optimistic,2050
ARG,ARG.24_1,133.708,376.146,940.879,1675.414,2495.01,optimistic,2050
ARG,ARG.5_1,0,0,0,0,0,optimistic,2050
ARG,ARG.1_1,340.072,325.097,2491.396,5818.422,9153.85,pessimistic,2050
ARG,ARG.2_1,302.58,1441.957,2091.665,2409.626,2652.525,pessimistic,2050
ARG,ARG.3_1,19.796,17.528,94.201,366.368,694.749,pessimistic,2050
ARG,ARG.4_1,48.755,120.403,450.107,586.419,698.235,pessimistic,2050
ARG,ARG.6_1,935.143,2380.5,7599.886,11810.403,15688.915,pessimistic,2050
ARG,ARG.7_1,6.066,0.727,33.424,76.852,311.918,pessimistic,2050
ARG,ARG.8_1,18.85,8.513,91.772,373.9,685.023,pessimistic,2050
ARG,ARG.9_1,43.639,38.955,185.166,882.082,1469.521,pessimistic,2050
ARG,ARG.10_1,204.413,965.258,1405.541,1654.137,1858.333,pessimistic,2050
ARG,ARG.11_1,8.953,2.907,46.188,100.173,481.14,pessimistic,2050
ARG,ARG.12_1,191.13,908.168,1302.077,1554.674,1713.706,pessimistic,2050
ARG,ARG.13_1,267.267,810.559,2086.121,3148.422,3979.806,pessimistic,2050
ARG,ARG.14_1,46.705,8.534,206.353,993.731,1772.286,pessimistic,2050
ARG,ARG.15_1,60.993,84.661,495.241,967.962,1335.817,pessimistic,2050
ARG,ARG.16_1,62.216,119.437,436.8,981.699,1316.584,pessimistic,2050
ARG,ARG.17_1,401.177,1795.331,2861.112,3418.895,3882.192,pessimistic,2050
ARG,ARG.18_1,196.011,857.479,1411.284,1720.911,1939.365,pessimistic,2050
ARG,ARG.19_1,67.532,172.311,588.594,785.408,1104.86,pessimistic,2050
ARG,ARG.20_1,57.892,195.098,473.592,608.315,727.248,pessimistic,2050
ARG,ARG.21_1,284.199,294.512,2065.747,5005.845,7200.143,pessimistic,2050
ARG,ARG.22_1,227.663,331.652,1988.767,3389.208,4716.289,pessimistic,2050
ARG,ARG.23_1,33.844,155.084,234.592,283.991,327.172,pessimistic,2050
ARG,ARG.24_1,242.735,479.411,2187.778,3283.052,4162.168,pessimistic,2050
ARG,ARG.5_1,0,0,0,0,0,pessimistic,2050
ARG,ARG.1_1,261.607,301.998,1359.3,4667.973,8367.62,optimistic,2100
ARG,ARG.2_1,284.514,1295.893,1985.478,2412.842,2724.906,optimistic,2100
ARG,ARG.3_1,14.257,11.951,86.427,183.529,593.466,optimistic,2100
ARG,ARG.4_1,37.49,86.396,295.485,518.851,665.422,optimistic,2100
ARG,ARG.6_1,1062.049,1978.867,9715.837,14578.14,18396.554,optimistic,2100
ARG,ARG.7_1,10.3,1.315,54.711,139.328,519.325,optimistic,2100
ARG,ARG.8_1,60.241,64.765,221.792,1129.89,2229.55,optimistic,2100
ARG,ARG.9_1,21.518,13.769,102.795,285.171,1032.619,optimistic,2100
ARG,ARG.10_1,164.362,664.226,1238.691,1530.129,1778.881,optimistic,2100
ARG,ARG.11_1,58.299,58.97,266.306,1154.356,1866.307,optimistic,2100
ARG,ARG.12_1,163.46,694.767,1207.798,1462.349,1642.482,optimistic,2100
ARG,ARG.13_1,230.26,375.696,2241.92,3158.067,3985.263,optimistic,2100
ARG,ARG.14_1,27.811,0.525,86.316,513.437,1403.764,optimistic,2100
ARG,ARG.15_1,54.901,65.732,439.801,931.816,1209.908,optimistic,2100
ARG,ARG.16_1,57.232,121.916,415.679,846.849,1147.603,optimistic,2100
ARG,ARG.17_1,316.256,1197.164,2497.06,3053.499,3558.68,optimistic,2100
ARG,ARG.18_1,128.76,409.191,1031.903,1456.212,1744.087,optimistic,2100
ARG,ARG.19_1,53.002,67.265,443.787,849.004,1154.429,optimistic,2100
ARG,ARG.20_1,48.081,140.585,413.805,545.483,656.105,optimistic,2100
ARG,ARG.21_1,525.911,525.421,3643.019,9619.986,13524.879,optimistic,2100
ARG,ARG.22_1,164.77,154.603,1341.666,2787.267,3989.786,optimistic,2100
ARG,ARG.23_1,11.302,13.274,117.209,162.894,202.805,optimistic,2100
ARG,ARG.24_1,120.52,296.09,857.055,1591.761,2479.394,optimistic,2100
ARG,ARG.5_1,0,0,0,0,0,optimistic,2100
ARG,ARG.1_1,267.675,438.476,1712.911,4217.835,7095.439,pessimistic,2100
ARG,ARG.2_1,415.585,2196.535,2695.022,2896.131,3020.791,pessimistic,2100
ARG,ARG.3_1,31.104,18.053,122.775,607.051,1224.641,pessimistic,2100
ARG,ARG.4_1,137.233,678.929,914.032,1057.257,1163.357,pessimistic,2100
ARG,ARG.6_1,1154.019,3088.769,9563.588,14125.038,18009.805,pessimistic,2100
ARG,ARG.7_1,5.048,0.007,32.817,82.283,208.864,pessimistic,2100
ARG,ARG.8_1,23.846,8.61,132.723,334.369,1098.874,pessimistic,2100
ARG,ARG.9_1,37.165,22.036,190.243,668.704,1397.756,pessimistic,2100
ARG,ARG.10_1,197.313,840.914,1433.519,1767.19,2053.726,pessimistic,2100
ARG,ARG.11_1,17.937,15.752,81.46,270.522,769.273,pessimistic,2100
ARG,ARG.12_1,207.591,1019.281,1394.028,1608.247,1773.642,pessimistic,2100
ARG,ARG.13_1,269.237,794.326,2161.312,3192.727,3949.69,pessimistic,2100
ARG,ARG.14_1,30.146,5.166,101.933,586.626,1381.932,pessimistic,2100
ARG,ARG.15_1,131.881,344.974,1178.989,1562.485,1897.431,pessimistic,2100
ARG,ARG.16_1,78.191,223.653,596.405,970.457,1256.064,pessimistic,2100
ARG,ARG.17_1,399.722,1662.24,3018.465,3597.04,4081.881,pessimistic,2100
ARG,ARG.18_1,221.203,1011,1559.605,1848.094,2075.708,pessimistic,2100
ARG,ARG.19_1,61.049,129.094,478.167,877.946,1145.377,pessimistic,2100
ARG,ARG.20_1,124.109,614.354,834.369,953.573,1022.74,pessimistic,2100
ARG,ARG.21_1,326.862,309.132,2490.227,5396.501,8840.994,pessimistic,2100
ARG,ARG.22_1,202.195,199.218,1674.017,3374.378,4782.493,pessimistic,2100
ARG,ARG.23_1,35.133,162.497,242.348,291.897,335.171,pessimistic,2100
ARG,ARG.24_1,159.626,492.583,1060.418,2006.325,2782.492,pessimistic,2100
ARG,ARG.5_1,0,0,0,0,0,pessimistic,2100
ARM,ARM.1_1,0,0,0,0,0,current,2020
ARM,ARM.5_1,0,0,0,0,0,current,2020
ARM,ARM.6_1,0,0,0,0,0,current,2020
ARM,ARM.7_1,0,0,0,0,0,current,2020
ARM,ARM.8_1,8.146,0,5.918,229.508,331.894,current,2020
ARM,ARM.9_1,0,0,0,0,0,current,2020
ARM,ARM.10_1,0,0,0,0,0,current,2020
ARM,ARM.11_1,0,0,0,0,0,current,2020
ARM,ARM.4_1,0,0,0,0,0,current,2020
ARM,ARM.3_1,0,0,0,0,0,current,2020
ARM,ARM.2_1,0,0,0,0,0,current,2020
ARM,ARM.1_1,0,0,0,0,0,optimistic,2050
ARM,ARM.5_1,0,0,0,0,0,optimistic,2050
ARM,ARM.6_1,0,0,0,0,0,optimistic,2050
ARM,ARM.7_1,0,0,0,0,0,optimistic,2050
ARM,ARM.8_1,20.153,16.876,142.644,377.617,520.718,optimistic,2050
ARM,ARM.9_1,0,0,0,0,0,optimistic,2050
ARM,ARM.10_1,0,0,0,0,0,optimistic,2050
ARM,ARM.11_1,0,0,0,0,0,optimistic,2050
ARM,ARM.4_1,0,0,0,0,0,optimistic,2050
ARM,ARM.3_1,0,0,0,0,0,optimistic,2050
ARM,ARM.2_1,0,0,0,0,0,optimistic,2050
ARM,ARM.1_1,0,0,0,0,0,pessimistic,2050
ARM,ARM.5_1,0,0,0,0,0,pessimistic,2050
ARM,ARM.6_1,0,0,0,0,0,pessimistic,2050
ARM,ARM.7_1,0,0,0,0,0,pessimistic,2050
ARM,ARM.8_1,15.479,0.724,130.201,299.669,420.554,pessimistic,2050
ARM,ARM.9_1,0,0,0,0,0,pessimistic,2050
ARM,ARM.10_1,0,0,0,0,0,pessimistic,2050
ARM,ARM.11_1,0,0,0,0,0,pessimistic,2050
ARM,ARM.4_1,0,0,0,0,0,pessimistic,2050
ARM,ARM.3_1,0,0,0,0,0,pessimistic,2050
ARM,ARM.2_1,0,0,0,0,0,pessimistic,2050
ARM,ARM.1_1,0,0,0,0,0,optimistic,2100
ARM,ARM.5_1,0,0,0,0,0,optimistic,2100
ARM,ARM.6_1,0,0,0,0,0,optimistic,2100
ARM,ARM.7_1,0,0,0,0,0,optimistic,2100
ARM,ARM.8_1,13.842,14.102,34.101,323.41,459.936,optimistic,2100
ARM,ARM.9_1,0,0,0,0,0,optimistic,2100
ARM,ARM.10_1,0,0,0,0,0,optimistic,2100
ARM,ARM.11_1,0,0,0,0,0,optimistic,2100
ARM,ARM.4_1,0,0,0,0,0,optimistic,2100
ARM,ARM.3_1,0,0,0,0,0,optimistic,2100
ARM,ARM.2_1,0,0,0,0,0,optimistic,2100
ARM,ARM.1_1,0,0,0,0,0,pessimistic,2100
ARM,ARM.5_1,0,0,0,0,0,pessimistic,2100
ARM,ARM.6_1,0,0,0,0,0,pessimistic,2100
ARM,ARM.7_1,0,0,0,0,0,pessimistic,2100
ARM,ARM.8_1,38.351,28.557,406.997,587.523,746.502,pessimistic,2100
ARM,ARM.9_1,0,0,0,0,0,pessimistic,2100
ARM,ARM.10_1,0,0,0,0,0,pessimistic,2100
ARM,ARM.11_1,0,0,0,0,0,pessimistic,2100
ARM,ARM.4_1,0,0,0,0,0,pessimistic,2100
ARM,ARM.3_1,0,0,0,0,0,pessimistic,2100
ARM,ARM.2_1,0,0,0,0,0,pessimistic,2100
AUS,AUS.5_1,97.061,0,113.814,2683.555,3883.746,current,2020
AUS,AUS.6_1,6.398,0,7.603,176.619,256.147,current,2020
AUS,AUS.7_1,75.331,0,89.191,2083.482,3009.39,current,2020
AUS,AUS.8_1,33.844,0,39.711,935.866,1353.801,current,2020
AUS,AUS.9_1,14.255,0,16.277,393.945,572.455,current,2020
AUS,AUS.10_1,58.805,0,69.338,1626.404,2350.348,current,2020
AUS,AUS.11_1,34.113,0,40.483,939.814,1369.694,current,2020
AUS,AUS.1_1,0,0,0,0,0,current,2020
AUS,AUS.3_1,0,0,0,0,0,current,2020
AUS,AUS.2_1,0,0,0,0,0,current,2020
AUS,AUS.4_1,0,0,0,0,0,current,2020
AUS,AUS.5_1,608.285,2303.76,4542.725,6160.785,7298.448,optimistic,2050
AUS,AUS.6_1,39.633,149.388,306.28,396.601,451.135,optimistic,2050
AUS,AUS.7_1,209.03,254.477,1708.422,3402.186,4720.139,optimistic,2050
AUS,AUS.8_1,496.087,2541.497,3296.181,3615.236,3778.54,optimistic,2050
AUS,AUS.9_1,32.86,89.673,212.082,464.05,612.871,optimistic,2050
AUS,AUS.10_1,635.164,2982.228,4448.006,5145.907,5610.288,optimistic,2050
AUS,AUS.11_1,293.101,1267.577,2166.438,2571.009,2826.539,optimistic,2050
AUS,AUS.1_1,0,0,0,0,0,optimistic,2050
AUS,AUS.3_1,0,0,0,0,0,optimistic,2050
AUS,AUS.2_1,0,0,0,0,0,optimistic,2050
AUS,AUS.4_1,0,0,0,0,0,optimistic,2050
AUS,AUS.5_1,949.759,4719.042,6392.079,7173.829,7869.548,pessimistic,2050
AUS,AUS.6_1,34.136,116.203,278.2,362.903,413.01,pessimistic,2050
AUS,AUS.7_1,508.689,1851.831,3971.995,5187.667,6087.279,pessimistic,2050
AUS,AUS.8_1,599.542,3344.515,3735.472,3834.467,3898.221,pessimistic,2050
AUS,AUS.9_1,126.367,569.842,882.225,1091.422,1226.531,pessimistic,2050
AUS,AUS.10_1,832.403,4401.717,5414.482,5779.162,6006.903,pessimistic,2050
AUS,AUS.11_1,397.197,1992.087,2665.556,2975.437,3185.737,pessimistic,2050
AUS,AUS.1_1,0,0,0,0,0,pessimistic,2050
AUS,AUS.3_1,0,0,0,0,0,pessimistic,2050
AUS,AUS.2_1,0,0,0,0,0,pessimistic,2050
AUS,AUS.4_1,0,0,0,0,0,pessimistic,2050
AUS,AUS.5_1,611.156,2348.492,4617.542,5991.43,7177.622,optimistic,2100
AUS,AUS.6_1,36.93,129.601,280.046,405.211,466.352,optimistic,2100
AUS,AUS.7_1,350.446,806.918,3077.778,4477.271,5709.769,optimistic,2100
AUS,AUS.8_1,504.48,2593.147,3347.33,3652.403,3822.399,optimistic,2100
AUS,AUS.9_1,58.588,136.061,533.507,727.49,909.217,optimistic,2100
AUS,AUS.10_1,644.844,3051.457,4507.574,5175.323,5588.855,optimistic,2100
AUS,AUS.11_1,332.882,1546.651,2345.106,2732.546,2976.18,optimistic,2100
AUS,AUS.1_1,0,0,0,0,0,optimistic,2100
AUS,AUS.3_1,0,0,0,0,0,optimistic,2100
AUS,AUS.2_1,0,0,0,0,0,optimistic,2100
AUS,AUS.4_1,0,0,0,0,0,optimistic,2100
AUS,AUS.5_1,1103.443,5719.221,7146.691,7976.27,8612.774,pessimistic,2100
AUS,AUS.6_1,57.557,253.135,427.979,487.665,537.116,pessimistic,2100
AUS,AUS.7_1,578.836,2313.069,4360.741,5468.903,6372.12,pessimistic,2100
AUS,AUS.8_1,662.731,3868.118,3939.409,3944.527,3945.275,pessimistic,2100
AUS,AUS.9_1,187.939,964.963,1220.66,1384.099,1493.473,pessimistic,2100
AUS,AUS.10_1,1028.216,5770.737,6346.244,6543.294,6642.62,pessimistic,2100
AUS,AUS.11_1,551.779,3042.224,3456.328,3615.113,3700.141,pessimistic,2100
AUS,AUS.1_1,0,0,0,0,0,pessimistic,2100
AUS,AUS.3_1,0,0,0,0,0,pessimistic,2100
AUS,AUS.2_1,0,0,0,0,0,pessimistic,2100
AUS,AUS.4_1,0,0,0,0,0,pessimistic,2100
AUT,AUT.1_1,0.854,0,0.609,23.988,34.939,current,2020
AUT,AUT.2_1,0.949,0,0.695,26.671,38.743,current,2020
AUT,AUT.3_1,6.527,0,5.16,183.685,264.708,current,2020
AUT,AUT.4_1,3.547,0,2.756,99.79,144.065,current,2020
AUT,AUT.5_1,2.019,0,1.719,56.742,81.579,current,2020
AUT,AUT.6_1,5.318,0,4.06,149.562,216.414,current,2020
AUT,AUT.7_1,1.408,0,1.034,39.605,57.469,current,2020
AUT,AUT.8_1,0.103,0,0.081,2.891,4.169,current,2020
AUT,AUT.9_1,0,0,0,0,0,current,2020
AUT,AUT.1_1,1.206,0,6.505,25.656,43.297,optimistic,2050
AUT,AUT.2_1,0.415,0,0.244,7.975,24.587,optimistic,2050
AUT,AUT.3_1,17.15,1.746,175.155,301.618,393.702,optimistic,2050
AUT,AUT.4_1,4.898,0.619,32.337,102.853,148.569,optimistic,2050
AUT,AUT.5_1,1.971,0.008,14.036,35.289,70.333,optimistic,2050
AUT,AUT.6_1,8.747,0.383,53.865,195.68,264.049,optimistic,2050
AUT,AUT.7_1,2.124,0.09,11.748,48.821,66.867,optimistic,2050
AUT,AUT.8_1,0.354,0.051,3.95,5.802,7.487,optimistic,2050
AUT,AUT.9_1,0,0,0,0,0,optimistic,2050
AUT,AUT.1_1,0.216,0,0.017,0.811,19.951,pessimistic,2050
AUT,AUT.2_1,0.389,0,0.148,7.384,23.544,pessimistic,2050
AUT,AUT.3_1,7.846,0.213,58.198,137.114,275.402,pessimistic,2050
AUT,AUT.4_1,12.213,8.997,121.212,195.551,255.423,pessimistic,2050
AUT,AUT.5_1,1.821,0,10.114,37.391,66.886,pessimistic,2050
AUT,AUT.6_1,4.994,0.089,40.441,90.499,155.761,pessimistic,2050
AUT,AUT.7_1,1.492,0.01,4.366,36.465,58.657,pessimistic,2050
AUT,AUT.8_1,0.039,0,0.002,0.148,3.573,pessimistic,2050
AUT,AUT.9_1,0,0,0,0,0,pessimistic,2050
AUT,AUT.1_1,2.106,0,19.717,39.352,52.998,optimistic,2100
AUT,AUT.2_1,1.005,0.279,10.478,14.621,26.605,optimistic,2100
AUT,AUT.3_1,20.214,3.609,225.815,330.797,420.422,optimistic,2100
AUT,AUT.4_1,23.781,79.771,190.158,254.146,311.48,optimistic,2100
AUT,AUT.5_1,8.478,18.946,78.287,106.703,131.825,optimistic,2100
AUT,AUT.6_1,15.12,21.616,128.395,238.226,305.779,optimistic,2100
AUT,AUT.7_1,6.131,7.878,63.918,86.265,106.111,optimistic,2100
AUT,AUT.8_1,0.485,0.161,5.512,7.627,9.557,optimistic,2100
AUT,AUT.9_1,0,0,0,0,0,optimistic,2100
AUT,AUT.1_1,5.063,16.09,40.475,56.433,70.67,pessimistic,2100
AUT,AUT.2_1,4.123,4.435,43.378,59.897,74.659,pessimistic,2100
AUT,AUT.3_1,41.025,111.631,359.003,481.598,587.019,pessimistic,2100
AUT,AUT.4_1,37.572,152.642,284.164,355.886,382.351,pessimistic,2100
AUT,AUT.5_1,11.478,32.299,98.944,132.936,163.192,pessimistic,2100
AUT,AUT.6_1,31.04,85.915,268.087,362.854,446.77,pessimistic,2100
AUT,AUT.7_1,13.065,52.764,95.943,123.56,147.996,pessimistic,2100
AUT,AUT.8_1,1.014,3.825,7.699,10.269,11.798,pessimistic,2100
AUT,AUT.9_1,0,0,0,0,0,pessimistic,2100
AZE,AZE.1_1,0.523,0,0.627,14.468,20.836,current,2020
AZE,AZE.5_1,0.136,0,0.166,3.754,5.419,current,2020
AZE,AZE.7_1,0.34,0,0.408,9.414,13.514,current,2020
AZE,AZE.2_1,13.855,0,16.798,382.931,552.486,current,2020
AZE,AZE.3_1,2.417,0,2.768,66.798,97.023,current,2020
AZE,AZE.4_1,3.546,0,4.248,98.005,141.62,current,2020
AZE,AZE.8_1,3.162,0,3.655,87.08,127.403,current,2020
AZE,AZE.6_1,1.536,0,1.81,42.457,61.42,current,2020
AZE,AZE.9_1,6.617,0,7.709,182.798,265.317,current,2020
AZE,AZE.10_1,4.922,0,6.175,136.098,195.292,current,2020
AZE,AZE.1_1,0.415,0.013,0.685,10.314,18.048,optimistic,2050
AZE,AZE.5_1,0.25,0.299,2.243,3.608,5.85,optimistic,2050
AZE,AZE.7_1,2.868,11.426,22.193,27.155,29.451,optimistic,2050
AZE,AZE.2_1,31.47,4.523,288.505,586.017,775.708,optimistic,2050
AZE,AZE.3_1,2.066,0.011,1.775,47.49,104.459,optimistic,2050
AZE,AZE.4_1,16.804,47.888,148.786,190.935,224.534,optimistic,2050
AZE,AZE.8_1,6.187,6.621,36.451,120.92,164.887,optimistic,2050
AZE,AZE.6_1,2.172,0,19.477,40.838,57.589,optimistic,2050
AZE,AZE.9_1,19.318,40.437,144.578,282.586,383.997,optimistic,2050
AZE,AZE.10_1,7.465,1.209,57.403,152.445,199.899,optimistic,2050
AZE,AZE.1_1,2.157,3.813,21.671,28.392,34.15,pessimistic,2050
AZE,AZE.5_1,1.211,5.559,8.567,9.994,11.259,pessimistic,2050
AZE,AZE.7_1,4.13,20.642,27.299,31.306,34.733,pessimistic,2050
AZE,AZE.2_1,132.723,547.691,1011.782,1221.933,1304.445,pessimistic,2050
AZE,AZE.3_1,14.453,13.148,152.257,218.8,267.185,pessimistic,2050
AZE,AZE.4_1,30.681,141.461,213.399,255.151,289.632,pessimistic,2050
AZE,AZE.8_1,13.085,21.562,125.231,181.139,229.645,pessimistic,2050
AZE,AZE.6_1,12.258,45.1,96.687,123.361,141.295,pessimistic,2050
AZE,AZE.9_1,44.719,137.292,370.222,501.821,614.453,pessimistic,2050
AZE,AZE.10_1,35.334,148.683,259.638,321.258,365.527,pessimistic,2050
AZE,AZE.1_1,1.04,0.112,10.134,18.146,26.059,optimistic,2100
AZE,AZE.5_1,0.387,0.12,4.32,6.176,7.831,optimistic,2100
AZE,AZE.7_1,4.038,19.203,27.811,32.969,34.629,optimistic,2100
