,iso,time_horizon,scenario,PMD_1.0_med,PMD_10.0_med,PMD_25.0_med,PMD_50.0_med,PMD_100.0_med,PMD_250.0_med,PMD_1000.0_med,aed_med
787,IND,2050,optimistic,127562.585186251,192413.528212171,211405.133184171,284282.2409442,538921.875574,2197081.4914243994,11251080.6907023,186374.41355973098
788,IND,2050,pessimistic,142118.562346101,199878.13665217097,226982.400178371,303051.49081760005,590942.3660524001,2300456.9978675,11552137.6639875,203910.09115899802
789,IND,2100,medium,255965.13733899,350894.1879722,430486.2412877,575874.3140499999,1037319.216549,3522310.1031329995,13773666.1611795,358027.590754544
790,IND,2100,optimistic,208567.015817771,273501.01601127104,341530.71265461,457374.0566606,837899.8353815,2982590.5339099998,12947098.82679482,291982.28638183896
791,IND,2100,pessimistic,418818.4409853,584097.80701078,723057.78417582,943823.6783048199,1672948.53565682,4954658.0157892,15879054.016094,577454.178105389
792,IRN,2020,medium,0.0,118.3388695,316.0803447,479.0485306,571.8240126000002,582.4439294,1611.94330966,43.71803050000001
793,IRN,2020,optimistic,0.0,118.3388695,316.0803447,479.0485306,571.8240126000002,582.4439294,1611.94330966,43.71803050000001
794,IRN,2020,pessimistic,0.0,118.3388695,316.0803447,479.0485306,571.8240126000002,582.4439294,1611.94330966,43.71803050000001
795,IRN,2050,medium,0.0,479.0485306,571.8240126000002,631.6391744599998,1159.63205966,1668.03501966,1955.37793266,103.634435638
796,IRN,2050,optimistic,0.0,324.0746597,571.8240126000002,577.6695807,1036.84176766,1613.04623066,1955.37793266,85.609798615
797,IRN,2050,pessimistic,0.0,522.6205517,577.6695807,1039.85878266,1611.94330966,1669.3732076600004,2015.88619766,120.97882613800002
798,IRN,2100,medium,596.8162089300001,1649.94228099,1990.93579499,2057.87639899,3031.1377099899996,3836.5515036899997,4846.168692189998,933.10914853
799,IRN,2100,optimistic,316.0803447,968.73758246,1613.04623066,1669.3732076600004,1990.93579499,2057.87639899,3179.44293699,542.1837228349999
800,IRN,2100,pessimistic,1888.4231627749998,3841.5529761899998,4786.72800139,5260.15233439,6249.94572514,7126.694503139999,9448.749018729999,2669.70561114
801,IRQ,2020,medium,606.4158553999998,1739.5913489999996,4039.811864,6860.997051,11517.60153,36682.36724109999,70228.35423010001,1411.3212443349996
802,IRQ,2020,optimistic,606.4158553999998,1739.5913489999996,4039.811864,6860.997051,11517.60153,32267.83675080001,68269.64127309999,1391.7044094259995
803,IRQ,2020,pessimistic,606.4158553999998,1739.5913489999996,4039.811864,6860.997051,11517.60153,36682.36724109999,70228.35423010001,1411.3212443349996
804,IRQ,2050,medium,1691.63087,5254.008976,11049.0907,30349.8231654,61711.3535854,77274.4433501,102176.7961601,4294.379964501
805,IRQ,2050,optimistic,757.8376977,4039.811864,9583.038589,24849.2430008,53356.4986754,71386.6289301,94998.49790809999,2956.2352876809996
806,IRQ,2050,pessimistic,1705.405698,6860.997051,17846.744499300003,49764.7999954,66942.48425110002,83429.0488301,110186.4944061,5213.998715482
807,IRQ,2100,medium,6860.997051,69629.0674881,96190.9200381,107273.1296571,126778.0469061,152725.23636249,195314.71522548998,21890.999327290003
808,IRQ,2100,optimistic,3013.521878,25282.150324000002,66984.8860981,82522.8118701,96311.8824381,120097.58510610001,139048.08440989998,11454.14583511
809,IRQ,2100,pessimistic,74181.9657781,130706.90320989999,166224.87665549,196624.75202549,247383.66838848998,286938.5903164,362815.7680568,101818.55301999
810,ISR,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,ISR,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,ISR,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,ISR,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,ISR,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,ISR,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,ISR,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,ISR,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,ISR,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,ITA,2020,medium,62106.5325,77055.65210983,79391.68207772,82382.2110432,87149.9050033,90110.42390528001,93601.66375258,75960.95162683602
820,ITA,2020,optimistic,62106.5325,77049.81892983,79385.01557772,82382.2110432,87141.5493533,90110.42390528001,93593.97250258,75960.010396836
821,ITA,2020,pessimistic,62106.5325,77055.65210983,79391.68207772,82382.2110432,87149.9050033,90110.42390528001,93601.66375258,75960.95162683602
822,ITA,2050,medium,70099.13828801,84251.28377437999,89834.71560943,92586.46037023,96759.358885061,98427.318837461,103340.914593141,85434.028272814
823,ITA,2050,optimistic,69679.97041801001,83316.92348438001,89390.31758448,91885.94843023001,95096.40725103,97935.54035956101,103019.362259461,84870.72002713999
824,ITA,2050,pessimistic,73232.57290312,86446.24849123,91434.67566023,94451.609585961,97395.011841561,100855.41254614101,105948.265933641,88906.937002259
825,ITA,2100,medium,93340.71909111101,110378.16217182,120323.26478476402,128919.369958324,131960.256433804,139167.121938604,144577.26452560403,113790.70161526598
826,ITA,2100,optimistic,84954.655357841,99617.611176831,105788.59724104099,112729.022637111,117878.17633645999,128949.66015446,135275.18833946,103232.39642337701
827,ITA,2100,pessimistic,106137.638480504,136159.056637044,143875.097922844,149703.325461344,158660.022712344,166115.206775644,175625.07774514402,130929.300694234
828,JAM,2020,medium,0.0,0.0,0.0,0.0,38.40599048,49.55808811,49.55808811,0.631850345
829,JAM,2020,optimistic,0.0,0.0,0.0,0.0,38.40599048,49.55808811,49.55808811,0.631850345
830,JAM,2020,pessimistic,0.0,0.0,0.0,0.0,38.40599048,49.55808811,49.55808811,0.631850345
831,JAM,2050,medium,0.0,0.0,0.0,38.40599048,38.40599048,49.55808811,49.55808811,1.399970155
832,JAM,2050,optimistic,0.0,0.0,0.0,38.40599048,38.40599048,49.55808811,49.55808811,1.399970155
833,JAM,2050,pessimistic,0.0,0.0,0.0,38.40599048,38.40599048,49.55808811,49.55808811,1.399970155
834,JAM,2100,medium,38.40599048,38.40599048,38.40599048,49.55808811,49.55808811,49.55808811,166.49580019,45.634299941
835,JAM,2100,optimistic,38.40599048,38.40599048,38.40599048,38.40599048,49.55808811,49.55808811,64.73520247,45.309497396000005
836,JAM,2100,pessimistic,38.40599048,38.40599048,38.40599048,49.55808811,49.55808811,81.31714754999999,813.41817939,46.408258567000004
837,JEY,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,JEY,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,JEY,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,JEY,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,JEY,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,JEY,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,JEY,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,JEY,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,JEY,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,JOR,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,JOR,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,JOR,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,JOR,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,JOR,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,JOR,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,JOR,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,JOR,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,JOR,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,JPN,2020,medium,212002.5667492,231716.13752990004,260365.3209315,269873.5211561,503471.9942298,969667.9587701001,1877027.5198350998,261776.683087048
856,JPN,2020,optimistic,212002.5667492,231442.73906990004,260365.3209315,269860.9719131,497002.1657377999,951818.2910381,1867879.7699045998,261603.84759558798
857,JPN,2020,pessimistic,212002.5667492,231725.10388990003,260365.3209315,269873.5211561,503471.9942298,969667.9587701001,1877035.8436045998,261777.588046848
858,JPN,2050,medium,250471.76329999996,268249.06013229996,331650.2904298,536358.3796924,978886.5471141,1649804.3604948,2301790.1483947,319979.7216071472
859,JPN,2050,optimistic,248390.64912649998,264566.15513229993,322234.45294229995,516151.16432289995,914654.8222890999,1602347.4059563002,2268464.2763356995,315884.068138135
860,JPN,2050,pessimistic,254787.79081759995,275891.51396079996,362709.99603894993,586133.5137038999,1067506.1817043999,1755448.5323302,2373164.5564642996,328678.03279320203
861,JPN,2100,medium,489009.07484509,723472.5360912902,1224387.6257402902,1806516.5733656897,2191088.19897589,2613204.2813253896,3333356.338524301,682159.220404816
862,JPN,2100,optimistic,377096.8112495998,489416.2569397899,881400.99296169,1379274.69795419,1918149.6211125902,2362424.41278689,3027346.5739778904,520538.5110270169
863,JPN,2100,pessimistic,940735.8438921,1315255.4061092,1984430.7883759,2394763.3686429006,2769855.6897233003,3236314.0762941996,4054578.1563477,1244232.274768862
864,KAZ,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,KAZ,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,KAZ,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,KAZ,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,KAZ,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,KAZ,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,KAZ,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,KAZ,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,KAZ,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,KEN,2020,medium,143.0108399,254.4391923,254.4391923,279.2860397,761.8409017,764.6404309,764.6404309,195.659658729
874,KEN,2020,optimistic,143.0108399,254.4391923,254.4391923,279.2860397,761.8409017,764.6404309,764.6404309,195.659658729
875,KEN,2020,pessimistic,143.0108399,254.4391923,254.4391923,279.2860397,761.8409017,764.6404309,764.6404309,195.659658729
876,KEN,2050,medium,761.8409017,785.9015585,1891.280057,1990.269196,1990.269196,2061.90684005,2081.51881046,986.119481845
877,KEN,2050,optimistic,279.2860397,764.6404309,794.4689649999999,794.4689649999999,1990.269196,1990.269196,2061.90684005,433.343896255
878,KEN,2050,pessimistic,764.6404309,794.4689649999999,1990.269196,2061.90684005,2061.90684005,2093.1381854600004,2119.15518104,996.0470083769999
879,KEN,2100,medium,2692.11798344,2762.5103504900003,2784.7158088900005,2784.7158088900005,3661.50052389,3676.1060740499997,3676.1060740499997,3190.4475034099996
880,KEN,2100,optimistic,2103.71058346,2676.22789744,2733.22374244,2735.9322300400004,2762.5103504900003,2762.5103504900003,2762.5103504900003,2576.818622403
881,KEN,2100,pessimistic,3748.6195217799996,4338.601362490001,4338.601362490001,5495.1182678,5500.5273502,6636.6083072,6651.6012682,4554.12938485
882,KHM,2020,medium,0.0,0.0,0.0,0.0,480.0017518,707.250751,1538.9279941,9.167948516
883,KHM,2020,optimistic,0.0,0.0,0.0,0.0,480.0017518,707.250751,1538.9279941,9.167948516
884,KHM,2020,pessimistic,0.0,0.0,0.0,0.0,480.0017518,707.250751,1538.9279941,9.167948516
885,KHM,2050,medium,0.0,0.0,480.0017518,480.0017518,611.0422559,1525.7917418,2297.87402,43.311568654
886,KHM,2050,optimistic,0.0,0.0,480.0017518,480.0017518,611.0422559,1525.7917418,2089.331666,43.10302629899999
887,KHM,2050,pessimistic,0.0,480.0017518,480.0017518,480.0017518,611.0422559,1525.7917418,2297.87402,91.31174384399999
888,KHM,2100,medium,611.0422559,611.0422559,707.250751,707.250751,1525.7917418,1538.9279941,6115.262956,742.1104189789999
889,KHM,2100,optimistic,480.0017518,611.0422559,611.0422559,611.0422559,707.250751,1538.9279941,3220.856068,594.217588401
890,KHM,2100,pessimistic,707.250751,707.250751,1525.7917418,1525.7917418,1538.9279941,2971.7966104999996,7737.607778198001,904.537404772
891,KIR,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,KIR,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,KIR,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,KIR,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,KIR,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,KIR,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,KIR,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,KIR,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,KIR,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,KNA,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,KNA,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,KNA,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,KNA,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,KNA,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,KNA,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,KNA,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
907,KNA,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,KNA,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,KOR,2020,medium,12391.1458223,12982.4279953,15448.379355300001,16873.678971300003,32849.5277796,110621.33054799998,219734.97194400002,15635.5129465
910,KOR,2020,optimistic,12391.1458223,12982.4279953,15448.379355300001,16873.678971300003,32849.5277796,110621.33054799998,219893.77503400002,15635.6717495
911,KOR,2020,pessimistic,12391.1458223,12982.4279953,15448.379355300001,16873.678971300003,32849.5277796,110621.33054799998,219734.97194400002,15635.5129465
912,KOR,2050,medium,12637.947595300002,20482.006926000002,29498.7191266,59885.400122,106762.81925,164163.69208899996,321679.98134199996,19109.7679979
913,KOR,2050,optimistic,12605.901728300001,18885.81246,27791.434570600002,55449.167066999995,99814.85446799999,160685.55747499998,300559.026922,18656.573498700003
914,KOR,2050,pessimistic,12674.401306300002,27210.9901526,42464.731736,80224.36331700001,121973.67731000003,184429.60489999998,348781.70606,21004.8137553
915,KOR,2100,medium,62979.810893,133729.47089800003,163896.00298,199375.81945899996,246303.60536400002,365898.27262099995,543197.6568226999,91365.941288573
916,KOR,2100,optimistic,34419.19931,87999.980802,119665.649332,148347.806177,186597.34307499998,257975.702662,468779.43113,54339.435159
917,KOR,2100,pessimistic,170253.82619400002,238246.574221,280505.777126,350638.903532,420608.558595,544402.4740727,733822.5045526999,219429.010758864
918,KWT,2020,medium,65.11338278,71.60004819,71.60004819,71.60004819,170.55263663,170.55263663,175.58730699,79.132714707
919,KWT,2020,optimistic,65.11338278,71.60004819,71.60004819,71.60004819,170.55263663,170.55263663,175.58730699,79.132714707
920,KWT,2020,pessimistic,65.11338278,71.60004819,71.60004819,71.60004819,170.55263663,170.55263663,175.58730699,79.132714707
921,KWT,2050,medium,71.60004819,71.60004819,170.55263663,170.55263663,175.58730699,175.58730699,190.52050709,91.641954009
922,KWT,2050,optimistic,71.60004819,71.60004819,170.55263663,170.55263663,170.55263663,175.58730699,175.58730699,91.57667410500001
923,KWT,2050,pessimistic,71.60004819,71.60004819,170.55263663,170.55263663,175.58730699,175.58730699,205.86204879,91.657295551
924,KWT,2100,medium,170.55263663,175.58730699,175.58730699,190.52050709,216.39157097,231.73311267,246.66631277,202.28278418
925,KWT,2100,optimistic,71.60004819,170.55263663,175.58730699,175.58730699,175.58730699,190.52050709,205.86204879,101.91436742
926,KWT,2100,pessimistic,175.58730699,216.39157097,483.039178,497.9723781,500.0373525,500.0373525,566.524986,234.0745267
927,LAO,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,LAO,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,LAO,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,LAO,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,LAO,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,LAO,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,LAO,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,LAO,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,LAO,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,LBN,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,LBN,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,LBN,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,LBN,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,LBN,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,LBN,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,LBN,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,LBN,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,LBN,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,LBR,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,LBR,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,LBR,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,LBR,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,LBR,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,LBR,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,LBR,2100,medium,10.8744422,10.8744422,1473.8186492,1473.8186492,1473.8186492,1473.8186492,1473.8186492,122.49828518
952,LBR,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,LBR,2100,pessimistic,2890.1454312,7311.7957532,7791.3708512,7791.3708512,7791.3708512,7791.3708512,9660.8050772,4207.54725458
954,LBY,2020,medium,30.15865767,30.15865767,30.15865767,30.15865767,30.15865767,128.44533889,128.44533889,35.927856166
955,LBY,2020,optimistic,30.15865767,30.15865767,30.15865767,30.15865767,30.15865767,128.44533889,128.44533889,35.927856166
956,LBY,2020,pessimistic,30.15865767,30.15865767,30.15865767,30.15865767,30.15865767,128.44533889,128.44533889,35.927856166
957,LBY,2050,medium,30.15865767,46.36716873,128.44533889,128.44533889,146.98819959,148.15793749,192.43655209,44.757045168000005
958,LBY,2050,optimistic,30.15865767,34.754964528,128.44533889,128.44533889,146.98819959,148.15793749,148.15793749,43.551546134000006
959,LBY,2050,pessimistic,30.15865767,46.36716873,128.44533889,146.98819959,148.15793749,148.15793749,225.35152768999998,45.172514736000004
960,LBY,2100,medium,200.87621107,270.12691397000003,340.95189127000003,351.6068321790001,415.433856479,486.62396997900004,511.84999917900006,255.17179918600002
961,LBY,2100,optimistic,142.06007069,170.6282397,233.79118667,260.06701337,298.18241287,342.19272507,346.65185557000007,178.373129253
962,LBY,2100,pessimistic,544.05289057,649.571551609,851.0217457300001,996.4374409400002,1049.70668904,1171.9568708499999,1285.19555015,679.4497542820001
963,LCA,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,LCA,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,LCA,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,LCA,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,LCA,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,LCA,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,LCA,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,LCA,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,LCA,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,LIE,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,LIE,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,LIE,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,LIE,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,LIE,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,LIE,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,LIE,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,LIE,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,LIE,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,LKA,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,LKA,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,LKA,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,LKA,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,9.710179732,0.00971018
985,LKA,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,9.710179732,0.00971018
986,LKA,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,9.710179732,0.00971018
987,LKA,2100,medium,1.90104487,1.90104487,1.90104487,1.90104487,1.90104487,373.06945305000005,433.895823005,4.150396132999999
988,LKA,2100,optimistic,0.0,0.0,0.0,1.90104487,1.90104487,1.90104487,9.710179732,0.074345705
989,LKA,2100,pessimistic,493.65342642,493.65342642,493.65342642,632.9456854599999,632.9456854599999,640.7548203219999,736.96543458,585.0532613199999
990,LSO,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,LSO,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,LSO,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,LSO,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,LSO,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,LSO,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,LSO,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,LSO,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,LSO,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,LTU,2020,medium,0.0,0.0,0.0,0.0,1.153465046,66.26186544,95.59979241,0.372181905
1000,LTU,2020,optimistic,0.0,0.0,0.0,0.0,1.153465046,66.26186544,95.59979241,0.372181905
1001,LTU,2020,pessimistic,0.0,0.0,0.0,0.0,1.153465046,66.26186544,95.59979241,0.372181905
1002,LTU,2050,medium,0.0,0.0,0.0,193.449652,219.9779098,239.3710936,256.4805825,7.282737095
1003,LTU,2050,optimistic,0.0,0.0,0.0,186.3332362,198.8117885,219.9779098,239.3710936,6.834065342000001
1004,LTU,2050,pessimistic,0.0,0.0,0.0,219.9779098,233.22350950000003,256.4805825,263.3141473,8.021029769
1005,LTU,2100,medium,0.0,186.3332362,283.0746147,532.9572097,543.2715549,548.2695959,549.4434991,48.79068983
1006,LTU,2100,optimistic,0.0,1.153465046,186.3332362,337.39684680000005,350.4444827,376.2987122,379.532937,19.7057855
1007,LTU,2100,pessimistic,0.0,337.39684680000005,387.6289614,714.3535099999998,740.8361823,748.9695765,835.7073215,74.77186079
1008,LUX,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,LUX,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,LUX,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,LUX,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,LUX,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,LUX,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,LUX,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,LUX,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,LUX,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,LVA,2020,medium,0.0,1490.581236,2022.1952691000001,3640.2150229999997,4302.310759,4366.563639301,5195.1362343010005,368.43473318199995
1018,LVA,2020,optimistic,0.0,1490.581236,2022.1952691000001,3640.2150229999997,4302.310759,4366.563639301,5195.1362343010005,368.43473318199995
1019,LVA,2020,pessimistic,0.0,1490.581236,2022.1952691000001,3640.2150229999997,4302.310759,4366.563639301,5195.1362343010005,368.43473318199995
1020,LVA,2050,medium,0.0,2022.1952691000001,3615.3836790000005,5691.177226301001,6337.3522803,6946.58634822,7127.8361294000015,558.9461229480002
1021,LVA,2050,optimistic,0.0,1490.581236,2800.9755476,5438.363735301,5717.051229301001,6505.9421563,7014.142418400002,460.07284352700003
1022,LVA,2050,pessimistic,878.2620373999998,2022.1952691000001,3655.006595,5717.051229301001,6337.3522803,7016.7011034,8021.2868463999985,1440.484467261
1023,LVA,2100,medium,1490.581236,5214.927808301,7769.8223634,12276.509152199998,12923.041757399998,13383.774607399999,13616.2317103,2764.7788421600007
1024,LVA,2100,optimistic,1490.581236,3655.006595,4552.600881301,8636.828920400001,8670.112077400001,10613.2368544,10959.960833399999,2351.036538396
1025,LVA,2100,pessimistic,2800.9755476,8666.8159964,11222.8526614,15573.1040582,16062.4128436,16823.5744872,18139.763301099996,4674.09152424
1026,MAF,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,MAF,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,MAF,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,MAF,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,MAF,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,MAF,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,MAF,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,MAF,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,MAF,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
