admin0,GID_1,AAD,PMD_2,PMD_5,PMD_10,PMD_25,PMD:50,PMD_100,PMD_250,PMD_500,PMD_1000,scenario,year
BGR,BGR.14_1,21.89938429,3.583204105,27.57235581,47.30864859,66.63833219,78.94666457,225.5851068,459.6335764,1449.315036,2677.546845,current,2020
BGR,BGR.15_1,1.536271942,0,0,0,6.155186977,29.45732468,50.11394745,78.2530154,89.01706898,97.2810322,current,2020
BGR,BGR.16_1,310.4286113,198.5180392,379.5961645,619.1808758,1326.171391,2259.784501,2842.955856,3128.707787,3363.669426,3672.772398,current,2020
BGR,BGR.17_1,2.289400159,0,0.500378209,10.23294761,14.14150495,14.89748711,16.27402885,22.05832979,23.75577883,25.18785982,current,2020
BGR,BGR.18_1,225.3411395,20.87834376,642.5107788,727.6369444,1322.188668,1660.873536,1843.658992,2506.100578,2512.992924,2600.432113,current,2020
BGR,BGR.19_1,2.689463092,0.259492148,3.008084286,9.779124226,15.58026576,16.60387019,36.32379197,56.74017771,63.55066046,66.03002675,current,2020
BGR,BGR.2_1,10.2915154,6.04762543,22.11687565,25.63116754,27.98961374,29.79388151,30.3827627,31.14151122,35.17539746,36.62779238,current,2020
BGR,BGR.20_1,33.53718643,14.50451194,55.25950105,112.2523376,132.9873125,146.8383548,163.9295601,164.5412525,164.5773997,164.5773997,current,2020
BGR,BGR.21_1,18.82897748,3.079838486,27.868795,40.01295742,60.09877005,141.2014917,294.5066357,463.4639242,514.7261828,518.7555325,current,2020
BGR,BGR.22_1,5.772270297,0.051718831,6.106867449,9.133430749,24.71459698,79.42560381,121.2356981,136.1162999,149.7543102,160.3465398,current,2020
BGR,BGR.23_1,0.167113615,0.037391162,0.315628722,0.461841444,0.575641565,0.651672384,0.809640867,0.961728546,1.010708075,1.010709318,current,2020
BGR,BGR.24_1,21.37080919,0,38.0707436,50.80774513,160.9874404,184.7078307,214.4777057,256.5186391,273.3179147,312.5524096,current,2020
BGR,BGR.25_1,227.0964471,219.6282864,327.7642117,402.025494,509.124155,811.9851487,1798.045348,2130.063612,2305.421595,2464.809173,current,2020
BGR,BGR.26_1,450.6295829,33.86637169,138.9635166,190.7645347,3802.242652,9234.052812,11182.41926,12785.16187,14168.25422,14842.02624,current,2020
BGR,BGR.27_1,130.961027,45.26212554,265.0880621,353.1937177,539.4528414,599.0127675,685.8666542,794.2876513,979.7539194,1109.490258,current,2020
BGR,BGR.28_1,14.42315151,0.13224135,0.854422558,1.240669564,1.982122424,60.87920946,525.7909276,1329.158514,1438.916959,1882.170842,current,2020
BGR,BGR.3_1,1.417374634,0.799083192,2.211230437,3.896425791,5.735989828,6.658012587,9.766889056,13.165855,13.41425882,15.94253997,current,2020
BGR,BGR.4_1,3.530742498,0,2.864746923,6.14433926,28.64928859,46.55939673,79.25325708,82.87248892,85.3246499,85.39759442,current,2020
BGR,BGR.5_1,20.24681763,3.49558638,25.7084001,41.80882879,94.89396572,110.597147,177.9344488,269.9528992,300.2825108,371.8614273,current,2020
BGR,BGR.6_1,76.12981338,6.365760325,98.459204,191.6594323,572.2878208,729.1957538,830.3409368,1038.561454,1186.894595,1324.936762,current,2020
BGR,BGR.7_1,0.970802941,0,0,0.534208355,4.513604028,11.43894431,23.26587332,50.98238548,62.46841432,73.33608968,current,2020
BGR,BGR.8_1,11.90227485,7.333482434,21.74080712,28.01635551,47.31215129,81.64143646,106.6118467,125.7063571,131.5172635,140.6950424,current,2020
BGR,BGR.9_1,0.948836128,0.166205398,0.596550266,2.999000767,3.692779459,5.763019659,11.33548497,21.72119302,30.96485204,48.97455049,current,2020
BIH,BIH.1_1,242.4710155,0,354.2352593,1017.361152,1380.281611,1550.403301,1702.862759,1822.378247,1906.775345,1961.805214,current,2020
BIH,BIH.2_1,1164.823738,241.9500312,2560.093342,3295.862066,5656.124483,7709.040268,10605.50636,12626.15834,13256.96281,14013.03505,current,2020
BIH,BIH.3_1,773.3413177,270.6646494,1309.353455,2271.049127,3232.850397,3853.457553,4288.512595,5828.238217,6757.446855,7392.190884,current,2020
BLR,BLR.1_1,324.8494237,202.9993319,611.4154949,772.5238432,1004.559531,1345.880351,1931.976185,2579.725923,2696.68952,2869.142603,current,2020
BLR,BLR.2_1,90.5780337,37.93804194,125.3641954,203.1126262,306.629794,361.9387882,445.2162945,1914.93683,2018.61046,2117.070362,current,2020
BLR,BLR.3_1,193.5289836,24.3188051,350.827669,620.4179733,836.4510348,996.9875615,1963.877623,2307.88764,2458.050027,2546.358838,current,2020
BLR,BLR.4_1,128.9553758,88.92961679,223.5656425,298.4242266,390.5150942,434.7386769,475.4613305,532.4153405,556.7459195,568.1856062,current,2020
BLR,BLR.5_1,159.2240982,89.82513058,190.9118714,327.5730845,553.1391494,747.8033636,930.9096687,1200.103968,1259.172287,1286.204977,current,2020
BLR,BLR.6_1,1378.8315,553.3914496,1507.300036,2662.378336,6564.665195,9848.098263,16413.11012,19581.34781,20579.46143,22254.12596,current,2020
BLR,BLR.7_1,30.46001136,0,0,1.710230112,3.369553596,3.369553596,320.8072081,3261.551722,5153.669691,5233.654089,current,2020
BLZ,BLZ.1_1,100.4736752,69.46713246,156.4367377,225.2160239,290.8389541,593.7294897,916.863488,1136.463763,1501.146221,2058.874306,current,2020
BLZ,BLZ.2_1,220.6630076,1.339547067,4.944779396,8.117251604,2627.116193,3650.3318,4765.592896,5858.843057,6417.781819,6509.88034,current,2020
BLZ,BLZ.3_1,18.51884248,0,1.815425351,2.020450709,33.55124298,175.0778607,583.1061063,1072.989733,2152.715851,2263.152364,current,2020
BLZ,BLZ.4_1,24.35975691,0.942197327,5.909922689,12.41819256,54.34379327,376.8385231,922.9998741,1251.959841,1499.127778,1775.445597,current,2020
BLZ,BLZ.5_1,2.693802377,0,0,0,0,8.998150408,142.0247134,203.6199238,219.3232493,245.9494931,current,2020
BLZ,BLZ.6_1,16.58448983,10.15860876,27.53129639,39.74518052,50.8347039,62.03438628,75.06965938,85.27664152,105.0684137,154.9297254,current,2020
BOL,BOL.1_1,674.1833495,456.2515418,582.1361695,647.6215782,742.9027401,784.2668017,803.0402004,833.7527468,860.1482288,866.948179,current,2020
BOL,BOL.2_1,200.7953549,73.07312445,376.6901096,565.0585864,777.9120953,848.7830388,921.9861357,957.5672143,968.0819419,1003.302977,current,2020
BOL,BOL.3_1,1748.062057,688.503821,3242.278388,4235.691626,5902.046545,9354.758519,11669.3375,15767.91196,17371.89748,18232.27406,current,2020
BOL,BOL.4_1,2499.12062,1881.12893,3805.886374,4871.86571,5854.507169,6625.888822,7425.331868,7725.525717,7832.244235,8009.225464,current,2020
BOL,BOL.5_1,238.4157399,186.9701243,312.3557302,461.5723996,622.6293955,688.8617268,723.494946,789.9437503,809.7936965,838.7839322,current,2020
BOL,BOL.6_1,3295.73039,2695.186272,4761.546699,6544.015015,8937.231489,9758.111343,9858.807903,10160.73598,10489.83613,10528.422,current,2020
BOL,BOL.7_1,1803.997755,1350.760086,1483.82854,1552.514376,1653.881156,1711.428063,1756.86848,1800.960646,2038.052761,2077.359826,current,2020
BOL,BOL.8_1,9586.890931,5440.536659,15709.69593,20259.8709,25382.1682,28973.73515,30864.23629,33199.64962,34154.73491,34808.43543,current,2020
BOL,BOL.9_1,352.8672743,231.1664767,318.4003494,395.7413902,539.5991815,643.4360015,792.4328125,881.0614192,947.8099614,963.1737607,current,2020
BRA,BRA.1_1,3483.82,2222.34,5729.08,7200.64,9041.62,9368.71,10308.99,33499.49,39664.4,40097.86,current,2020
BRA,BRA.10_1,32809.85,14484.36,52803.2,92969.16,126175.25,165320.19,189447.18,220098.91,228386.27,242098.37,current,2020
BRA,BRA.11_1,2760.27,1538.81,3259.94,4734.8,11458.93,14476.09,18139.34,19951.93,25727.59,26682.36,current,2020
BRA,BRA.12_1,3213.95,1831.48,4808.72,6580.69,9799.74,13070.85,18583.72,22729.38,28652.71,30141.15,current,2020
BRA,BRA.13_1,18700.76,7135.92,27984.67,49511.98,89828.57,105381.37,114146.95,127629.65,134939.98,143509.9,current,2020
BRA,BRA.14_1,119414.75,80641.26,150951.64,210901.62,278148.62,325606.18,367767.83,476274.89,527480.4,533754.67,current,2020
BRA,BRA.15_1,729.88,143.51,413.96,2462.38,4693.6,6878.97,9158.04,11348.63,13952.54,14455.79,current,2020
BRA,BRA.16_1,2896.14,2247.81,3433.84,6349.94,9456.02,12792.13,16025.15,20157.55,21701.93,21921.56,current,2020
BRA,BRA.17_1,15708.89,3883.43,28830.21,48755.5,61907.08,72166.11,182973.42,227545.52,236956.86,281104.41,current,2020
BRA,BRA.18_1,17358.71,5198,30960.21,52808.63,78692.52,93666.68,132130.95,165650.67,183277.2,195397.8,current,2020
BRA,BRA.19_1,7757.16,764.03,8496.02,19575.07,48560.51,77751.42,123585.01,204721.97,219118.91,229229.97,current,2020
BRA,BRA.2_1,7822.93,2467.78,13660.28,24465.29,28326.49,34835.48,39857.04,44000.43,49145.26,51840.31,current,2020
BRA,BRA.20_1,2362.87,333.85,3634.28,8758.86,13907.68,16331.92,19256.33,21511.87,23318.09,24577.42,current,2020
BRA,BRA.21_1,4893.61,3064.53,6015.84,8844.21,15606.47,23032.88,33807.1,48019.95,53620.94,60894.04,current,2020
BRA,BRA.22_1,708.54,230.05,1412.92,1762.23,2316.45,2873.8,7543.36,10085.47,11584.11,12148.12,current,2020
BRA,BRA.23_1,2047.82,1315.73,3407.08,4303.31,5536.27,6972.8,9042.57,10182.91,10624.54,11015.54,current,2020
BRA,BRA.24_1,1895.73,96.12,865.69,3382.54,8811.43,21426.2,39927.44,78704.28,87978.02,119507.99,current,2020
BRA,BRA.25_1,4634.21,1244.21,3549.39,10267.29,19716.52,42612.19,89045.69,105746.95,115527.43,122206.41,current,2020
BRA,BRA.26_1,2788.89,885.64,5132.82,6118.26,10805.51,15078.65,23346.11,42042.86,52102.22,54525.38,current,2020
BRA,BRA.27_1,9798.43,1760.67,19045.85,37178.08,49297.11,52781.65,58778.33,61789.91,62704.45,63798.94,current,2020
BRA,BRA.3_1,14965.44,3213.92,44472.87,47682.63,55836.01,59375.72,66187.43,69474.64,70862.81,71394.63,current,2020
BRA,BRA.4_1,104343.64,53779.37,119284.31,158669.45,182041.88,197523.71,206938.74,214727.59,224035.5,225382.54,current,2020
BRA,BRA.5_1,53937.59,12459.95,93205.16,167498.18,303171.46,348241.45,389209.23,435652.56,461593.53,467745.43,current,2020
BRA,BRA.6_1,8700.64,762.13,8949.87,27701.09,65196.66,85857.31,101651.84,118968.35,129630.59,136627.87,current,2020
BRA,BRA.7_1,18.36,0,2.51,4.51,239.6,338.98,436.06,501.49,555.82,600.55,current,2020
BRA,BRA.8_1,1633.29,99.37,927.09,5058.41,10081.01,19983.81,26613.85,32636.62,36837.75,42379.93,current,2020
BRA,BRA.9_1,1550.58,636.71,1862.33,4430.41,5780.72,10483.47,15253.46,19234.13,19806.7,20431.09,current,2020
BRN,BRN.1_1,353.4084724,0,0,343.3898459,469.9316827,4238.288283,11339.7041,21213.05239,26580.90515,29003.76978,current,2020
BRN,BRN.2_1,16.40776354,0,0,0,0,0,0,1502.195343,3713.581728,7082.401524,current,2020
BRN,BRN.3_1,0.010334671,0,0,0,0,0,0,0,0,6.489211837,current,2020
BRN,BRN.4_1,1.74671415,0,0,0,0,0,0,179.0003603,232.4894614,354.3317727,current,2020
BTN,BTN.1_1,7.018161364,0,12.29042956,13.76545357,49.52303735,59.17278892,77.58388144,89.84302774,93.11651975,113.1850261,current,2020
BTN,BTN.10_1,37.63319551,0,47.27450046,92.72600154,311.1799687,378.2006032,405.8962064,444.1495252,472.0583618,508.0878919,current,2020
BTN,BTN.11_1,21.01878193,0,41.31004212,77.4543639,119.2844682,140.5107797,151.2922984,159.328852,170.2781167,191.7124171,current,2020
BTN,BTN.12_1,17.38342949,0,32.83495281,57.68665567,102.8527224,123.1175019,128.6629206,136.7617716,139.3941711,144.5856876,current,2020
BTN,BTN.13_1,57.33583133,0,160.2119337,176.7209872,215.7364469,256.6149817,264.2426825,281.4356377,281.6957837,281.7040014,current,2020
BTN,BTN.14_1,25.55042461,0,0.995312817,1.520017631,218.7332573,591.2246677,684.569999,1052.832659,1369.23026,1653.328165,current,2020
BTN,BTN.15_1,47.59106954,3.852511408,110.7303519,177.2237439,206.4393102,215.9423274,220.5635659,226.8124048,229.7646291,233.729644,current,2020
BTN,BTN.16_1,17.32855961,0,34.31043634,38.77927777,115.4802426,146.7396551,179.2802555,181.8102493,182.0767676,187.99187,current,2020
BTN,BTN.17_1,29.30787209,0,104.1509707,107.7046807,149.8580422,149.9321595,150.0357848,150.3067908,150.7492173,150.765714,current,2020
BTN,BTN.18_1,349.0248809,99.15185828,777.5069342,1117.251354,1519.620031,1618.266482,1774.148458,1903.873982,1954.531581,1990.514698,current,2020
BTN,BTN.19_1,42.84277821,0,86.19820504,140.7614753,313.4054264,351.0639911,385.1145869,401.0589283,411.7607944,444.3287431,current,2020
BTN,BTN.2_1,58.01232561,12.07038007,106.0771419,187.3368893,257.3336385,280.1207422,293.2736714,329.5507179,336.8646643,348.1222592,current,2020
BTN,BTN.20_1,74.96897955,0,165.0764551,238.3825385,298.477111,349.1366667,373.0049301,413.8447326,447.6546743,463.2848317,current,2020
BTN,BTN.3_1,46.27416948,1.78215183,113.4271057,160.7689802,204.8921899,227.346481,240.742949,256.5692664,274.2147321,285.1678572,current,2020
BTN,BTN.4_1,2.533311962,0.001809737,9.689469352,10.74923094,13.10073617,13.74413,14.07236505,14.30033625,14.46612632,14.92360659,current,2020
BTN,BTN.5_1,11.27268154,0,7.380139738,45.13311962,71.72629757,91.48204358,100.5403036,108.2362288,119.0688652,121.8412836,current,2020
BTN,BTN.6_1,27.12409925,0,1.859604654,57.83814572,292.1038721,320.8295077,337.6247643,348.1272881,351.2043659,362.6142649,current,2020
BTN,BTN.7_1,53.97509995,6.73247519,78.07478596,121.4152667,399.2811623,456.2614923,477.3937099,503.030606,516.6301517,560.589751,current,2020
BTN,BTN.8_1,13.28827594,0,10.92091336,13.45540988,25.39082827,157.01165,362.9041582,439.9357659,670.4807254,768.8965669,current,2020
BTN,BTN.9_1,37.53968281,0.595682383,129.4076127,149.596681,157.581591,173.8565107,179.9657708,181.0984061,182.0025116,182.1454023,current,2020
BWA,BWA.1_1,651.2252317,95.49460451,2062.446041,2309.355875,2855.440076,3051.207233,3366.211198,3689.166452,3881.535648,4191.895012,current,2020
BWA,BWA.10_1,0,0,0,0,0,0,0,0,0,0,current,2020
BWA,BWA.11_1,20.8824788,0,27.91039867,77.08895951,148.7565281,189.2933566,230.6046996,266.5556006,289.2664219,298.1816688,current,2020
BWA,BWA.12_1,212.1069491,183.907711,333.4090426,438.6338093,530.9406664,670.8930636,776.0782235,842.4627797,1057.042373,1191.200297,current,2020
BWA,BWA.13_1,0,0,0,0,0,0,0,0,0,0,current,2020
BWA,BWA.14_1,4.164110355,0,0,0.294352583,20.78123417,99.33731622,142.4839619,181.5508163,201.7456294,233.7850017,current,2020
BWA,BWA.15_1,8.381534559,5.892249855,12.75894647,17.55358348,21.77350596,31.63535328,41.68490568,52.27079537,59.75990098,63.9375685,current,2020
BWA,BWA.16_1,0,0,0,0,0,0,0,0,0,0,current,2020
BWA,BWA.2_1,7.921595824,1.421740594,3.391401186,22.41539765,33.44868272,55.98101301,84.73283844,266.5133816,339.6658243,950.9550435,current,2020
BWA,BWA.3_1,5.000226147,0,0,0,5.606154591,55.10522718,175.4286781,399.6171113,423.9154556,436.4484438,current,2020
BWA,BWA.4_1,0.44392632,0,0,0,0,0,0,15.90530107,74.1324896,150.9116817,current,2020
BWA,BWA.5_1,8.801090419,4.166729968,10.20307903,17.39370201,28.94208159,39.15143184,51.49790214,66.55089133,88.29248994,97.27067818,current,2020
BWA,BWA.6_1,0,0,0,0,0,0,0,0,0,0,current,2020
BWA,BWA.7_1,27.11755323,6.237918544,46.59166439,88.0703866,137.9707934,166.597917,199.4845796,230.4330315,251.9074867,293.9060012,current,2020
BWA,BWA.8_1,50.36842924,0.09055212,44.4223455,179.6268863,406.7987582,460.5759012,479.691298,527.8215855,569.6325165,605.77033,current,2020
BWA,BWA.9_1,21.63292822,16.03061975,31.16259706,45.95424445,60.27507638,73.03811435,89.63272919,148.759693,244.5369986,281.0390005,current,2020
CAF,CAF.1_1,645.4301348,213.5711341,267.0915291,791.1554143,1604.818289,1826.252646,1922.331502,2026.849049,2087.039294,2230.441296,current,2020
CAF,CAF.10_1,483.0553721,259.3950912,298.9726405,342.1821457,385.3694141,396.163846,403.180868,429.6361273,473.9077485,589.113163,current,2020
CAF,CAF.11_1,358.2166625,130.34158,801.9320806,1041.705716,1205.369021,1325.559318,1399.936296,1463.507392,1486.039665,1508.633943,current,2020
CAF,CAF.12_1,10883.54738,1367.863079,26663.00027,35150.16796,62400.7981,66449.39568,97181.71355,121251.0968,133137.877,136665.2157,current,2020
CAF,CAF.13_1,2093.401062,1186.711492,2773.439667,4724.16337,6337.734533,7220.811716,7711.338511,8064.998362,8186.116251,8248.449185,current,2020
CAF,CAF.14_1,1113.290914,350.3805165,456.8413523,539.0923857,597.3985865,629.8749175,660.3119566,756.4718148,917.6828139,957.1352794,current,2020
CAF,CAF.15_1,3101.160096,1054.381817,1184.499968,1300.169566,1392.300193,1495.477174,1641.198839,1748.613175,1843.259412,1947.104931,current,2020
CAF,CAF.16_1,1929.715689,665.898353,4283.692259,5074.158202,6275.081697,6913.107378,7709.015043,8153.841673,8402.548686,8585.479419,current,2020
CAF,CAF.17_1,1414.993743,458.9593373,1059.49143,1616.283371,2161.250418,2530.06622,2758.141411,2896.755502,3040.963475,3114.806899,current,2020
CAF,CAF.2_1,572.4026334,0,0,0,0,0,47580.4041,58432.84723,61470.05399,63817.15093,current,2020
CAF,CAF.3_1,1097.169038,547.0539306,1692.040596,2851.490909,4483.712564,5175.697646,5417.864206,5603.072954,5651.102303,5744.837975,current,2020
CAF,CAF.4_1,137.6181594,24.80225992,242.9247583,438.7827237,729.3029578,784.1693214,812.1358366,878.3484984,973.7700983,993.4103131,current,2020
CAF,CAF.5_1,3085.047269,337.0908427,7343.614458,10365.19217,12529.04851,13090.13784,13532.12514,13861.30087,14161.05292,14366.57264,current,2020
CAF,CAF.6_1,552.0234951,261.310893,1058.709138,1450.527039,1767.889108,1947.473251,2035.252791,2102.839386,2242.163497,2292.649661,current,2020
CAF,CAF.7_1,1607.187015,1017.886955,2823.408082,3694.457196,4676.714447,5711.003966,6336.23715,6520.173508,6641.153736,6959.634792,current,2020
CAF,CAF.8_1,1546.351444,484.7692078,3854.654973,4282.902852,4679.662006,4873.539753,5005.926607,5160.325162,5209.008199,5263.338202,current,2020
CAF,CAF.9_1,3192.413786,2003.993022,3889.574464,9975.161167,12359.51655,12875.60404,13105.32089,13414.30385,13530.66487,13588.1535,current,2020
CAN,CAN.1_1,389.62,117.01,768.98,1053.77,1542.81,2018.93,2308.99,3018.37,3345.86,3545.12,current,2020
CAN,CAN.10_1,0,0,0,0,0,0,0,0,0,0,current,2020
CAN,CAN.11_1,279.58,36.77,328.5,750.03,1377.05,2225.67,3421.09,5180.82,8402.28,12275.91,current,2020
CAN,CAN.12_1,197.66,60.91,354.9,462.61,874.72,1360.25,1746.86,1904.07,2084.6,2201.17,current,2020
CAN,CAN.13_1,145.38,39.09,282.11,383.1,478.27,590.9,650.27,735.94,835.6,846.68,current,2020
CAN,CAN.2_1,1609.4,426.19,1051.49,3806.04,7874.27,12667.68,22023.45,27840.54,34816.28,35751.75,current,2020
CAN,CAN.3_1,984.88,207.06,636.62,1072.06,3078.95,5857.22,14675.02,31781.87,79649.05,106656.1,current,2020
CAN,CAN.4_1,135.84,0,49.99,333.26,1123.07,1771.68,2585.54,3296.23,3864.14,4733.3,current,2020
CAN,CAN.5_1,6.91,0.01,0.09,0.24,17.51,142.17,261.65,340.26,409.61,427.51,current,2020
CAN,CAN.6_1,252.78,84.76,709.45,805.25,1013.77,1211.53,1284.18,1359.93,1419.62,1526.5,current,2020
CAN,CAN.7_1,1.94,0,0,0,0.08,6.51,17.02,213.45,349.82,517.79,current,2020
CAN,CAN.8_1,0.16,0.04,0.13,0.36,1.11,1.44,1.47,1.8,1.94,1.99,current,2020
CAN,CAN.9_1,304.63,63.61,358.21,753.2,1510.18,2352.08,3779.13,5650.91,6970.49,7822.83,current,2020
CHE,CHE.1_1,71.45971492,0,0,0,410.8155702,1245.733266,2565.880131,3667.877107,3856.317406,4007.917204,current,2020
CHE,CHE.10_1,17.04125967,0,0,5.667422258,122.3356378,205.7226144,330.5576887,787.6512397,1104.281873,1592.841265,current,2020
CHE,CHE.11_1,17.13429926,0,0,0,81.16093753,92.12863097,103.7250901,1909.563675,3187.287676,3278.633625,current,2020
CHE,CHE.12_1,3.953034812,0,0,0,0,0,0,513.7759533,539.7479115,554.1401999,current,2020
CHE,CHE.13_1,15.63216221,0,0,14.09649864,23.98508186,28.6363531,635.456076,964.6516423,1405.435725,1628.425776,current,2020
CHE,CHE.14_1,20.91543445,0,0,0,0,0,99.1370529,3261.556294,3873.074981,4297.367889,current,2020
CHE,CHE.15_1,0.474950064,0,0,0,0,0,0,0,0,218.9006413,current,2020
CHE,CHE.16_1,75.48381746,0,0,0,6.977461924,500.8681287,920.2599952,8527.76223,11706.44618,12175.5483,current,2020
CHE,CHE.17_1,3.310685993,0,0,0,0,0,205.7531773,323.0151374,337.3813723,338.9479991,current,2020
CHE,CHE.18_1,19.69889637,0,0,0,0,0,52.99826053,2489.311861,2822.79021,2883.76466,current,2020
CHE,CHE.19_1,22.07668792,0,0,0,0,178.9645705,677.4493413,2264.499865,2665.410794,2859.457183,current,2020
CHE,CHE.2_1,0,0,0,0,0,0,0,0,0,0,current,2020
CHE,CHE.20_1,92.47208251,2.57E-06,2.57E-06,2.57E-06,6.623049519,2360.108145,3422.785358,4329.692003,5881.820838,6585.71198,current,2020
