fid,GID_1,scenario,time_horizon,PMD_1.0_low,PMD_10.0_low,PMD_25.0_low,PMD_50.0_low,PMD_100.0_low,PMD_250.0_low,PMD_1000.0_low,aed_low,PMD_1.0_med,PMD_10.0_med,PMD_25.0_med,PMD_50.0_med,PMD_100.0_med,PMD_250.0_med,PMD_1000.0_med,aed_med,PMD_1.0_high,PMD_10.0_high,PMD_25.0_high,PMD_50.0_high,PMD_100.0_high,PMD_250.0_high,PMD_1000.0_high,aed_high
2021,MOZ.3_1,optimistic,2050,314.0277941,947.6186794,1071.520966,1076.033358,1103.427066,1808.510775,2790.348275,494.22982989999997,222.26069130000002,222.26069130000002,222.26069130000002,238.1197216,238.1197216,268.1822449,1125.698402,262.7192071,222.26069130000002,222.26069130000002,222.26069130000002,238.1197216,238.1197216,242.6321139,296.7324866,261.78804069999995
2021,MOZ.3_1,optimistic,2100,2102.8514649999997,2740.144002,2907.766843,2907.766843,2956.427748,4309.0413340000005,4961.902218,2603.09422,350.9520458,1108.176726,1165.404828,1457.053142,1458.570065,1505.579806,2612.984838,560.7479791000001,268.1822449,274.7754813,299.1284313,299.1284313,299.1284313,304.54621539999994,1232.4095,319.0493775
2021,MOZ.3_1,pessimistic,2020,222.26069130000002,297.21676339999993,314.0277941,314.0277941,314.0277941,314.0277941,1814.777359,277.03520180000004,0.0,222.26069130000002,222.26069130000002,222.26069130000002,222.26069130000002,222.26069130000002,274.7754813,38.94813577,0.0,0.0,0.0,222.26069130000002,222.26069130000002,222.26069130000002,274.7754813,7.831638986000001
2021,MOZ.3_1,pessimistic,2050,314.0277941,1077.876935,1103.427066,1808.510775,1816.6209350000001,2139.835294,2967.457133,531.8157934,222.26069130000002,238.1197216,242.6321139,268.1822449,268.1822449,349.7315534,1217.5057,266.4398473,222.26069130000002,222.26069130000002,238.1197216,242.6321139,268.1822449,268.1822449,343.7422268,262.9624852
2021,MOZ.3_1,pessimistic,2100,5175.143822999999,5684.971413,5686.014018,5747.782017,5835.20133,5835.20133,6762.947940000001,6174.492932,2225.567315,3186.0125789999997,3625.211014,3674.9808399999997,3761.4857159999997,3875.337536,5386.584981,2821.179423,1504.062882,2225.567315,2612.984838,2612.984838,2776.60311,2834.015457,3737.8867229999996,1926.2386829999998
2022,MOZ.4_1,medium,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,MOZ.4_1,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,MOZ.4_1,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,MOZ.4_1,optimistic,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,MOZ.4_1,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,MOZ.4_1,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,MOZ.4_1,pessimistic,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,MOZ.4_1,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,MOZ.4_1,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,MOZ.6_1,medium,2020,0.0,0.0,0.0,45.43624657,45.43624657,45.43624657,45.43624657,1.59026863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,MOZ.6_1,medium,2050,0.0,45.43624657,45.43624657,45.43624657,45.43624657,106.7024843,378.2159365,8.529187791,0.0,0.0,0.0,0.0,45.43624657,45.43624657,45.43624657,0.6815436990000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,MOZ.6_1,medium,2100,1682.669941,2089.638024,2277.8436070000002,2299.034744,2300.216065,2322.142578,2537.209542,2063.556123,45.43624657,106.7024843,378.2159365,381.7303688,397.9027809,707.8096911,1735.6681829999998,87.41567459,45.43624657,45.43624657,45.43624657,45.43624657,106.7024843,106.7024843,106.7024843,54.30658329
2023,MOZ.6_1,optimistic,2020,0.0,0.0,0.0,45.43624657,45.43624657,45.43624657,45.43624657,1.59026863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,MOZ.6_1,optimistic,2050,0.0,45.43624657,45.43624657,45.43624657,45.43624657,45.43624657,378.2159365,8.28412284,0.0,0.0,0.0,0.0,0.0,45.43624657,45.43624657,0.227181233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,MOZ.6_1,optimistic,2100,106.7024843,1678.453875,1735.6681829999998,1735.6681829999998,2085.5033989999997,2085.5033989999997,2277.8436070000002,410.162854,45.43624657,45.43624657,45.43624657,106.7024843,106.7024843,106.7024843,378.2159365,55.80342149,0.0,45.43624657,45.43624657,45.43624657,45.43624657,45.43624657,45.43624657,7.95134315
2023,MOZ.6_1,pessimistic,2020,0.0,0.0,0.0,45.43624657,45.43624657,45.43624657,45.43624657,1.59026863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,MOZ.6_1,pessimistic,2050,45.43624657,45.43624657,45.43624657,45.43624657,106.7024843,378.2159365,683.9067807,55.96984139,0.0,0.0,0.0,45.43624657,45.43624657,45.43624657,45.43624657,1.59026863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,MOZ.6_1,pessimistic,2100,2322.142578,6192.625831,8687.549543000001,9027.889599,9516.305282,9580.614065,9663.310372,3612.613755,707.8096911,1739.802809,2279.0249280000003,2302.7189489999996,2322.142578,2322.142578,2446.640075,1053.961984,106.7024843,381.7303688,385.9464348,402.11884689999994,402.11884689999994,764.9425585,1739.802809,177.176517
2024,MOZ.5_1,medium,2020,0.0,199.5405215,199.5405215,199.5405215,199.5405215,199.5405215,199.5405215,34.91959127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,MOZ.5_1,medium,2050,199.5405215,199.5405215,199.5405215,199.5405215,199.5405215,199.5405215,266.28102909999996,234.52685330000003,0.0,199.5405215,199.5405215,199.5405215,199.5405215,199.5405215,199.5405215,34.91959127,0.0,0.0,0.0,0.0,0.0,0.0,199.5405215,0.199540522
2024,MOZ.5_1,medium,2100,627.8948981000001,2192.006231,2192.006231,4024.0552810000004,4024.0552810000004,4033.505276,5059.04865,1076.690499,199.5405215,294.1883797,365.6478974,365.6478974,365.6478974,627.8948981000001,1627.388423,258.69368030000004,199.5405215,199.5405215,199.5405215,199.5405215,199.5405215,199.5405215,227.44787209999998,234.4880202
2024,MOZ.5_1,optimistic,2020,0.0,199.5405215,199.5405215,199.5405215,199.5405215,199.5405215,199.5405215,34.91959127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,MOZ.5_1,optimistic,2050,199.5405215,199.5405215,199.5405215,199.5405215,199.5405215,199.5405215,266.28102909999996,234.52685330000003,0.0,199.5405215,199.5405215,199.5405215,199.5405215,199.5405215,199.5405215,34.91959127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,MOZ.5_1,optimistic,2100,266.28102909999996,627.8948981000001,755.044629,1627.388423,1627.388423,2192.006231,2192.006231,419.053988,199.5405215,199.5405215,199.5405215,199.5405215,199.5405215,227.44787209999998,294.1883797,234.6663901,199.5405215,199.5405215,199.5405215,199.5405215,199.5405215,199.5405215,199.5405215,234.4601128
2024,MOZ.5_1,pessimistic,2020,0.0,199.5405215,199.5405215,199.5405215,199.5405215,199.5405215,199.5405215,34.91959127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,MOZ.5_1,pessimistic,2050,199.5405215,199.5405215,199.5405215,199.5405215,266.28102909999996,266.28102909999996,444.06048210000006,235.6389999,0.0,199.5405215,199.5405215,199.5405215,199.5405215,199.5405215,199.5405215,34.91959127,0.0,0.0,0.0,0.0,0.0,199.5405215,199.5405215,0.997702608
2024,MOZ.5_1,pessimistic,2100,4033.505276,7949.140429000001,8346.157952,8387.063283,8457.918748,10544.74216,14046.644909999999,5470.811704,755.044629,1627.388423,2192.006231,2192.006231,2192.006231,3763.9600119999996,4780.430946,1091.060178,227.44787209999998,365.6478974,365.6478974,492.7976283,1477.516321,1627.388423,1627.388423,311.4066356
2025,MOZ.7_1,medium,2020,0.0,1370.405828,5038.805372999999,7011.7873469999995,7738.142795999999,7914.5110349999995,9368.096656,597.2361133999999,0.0,622.8346353,732.318451,733.8487986,741.6102361000001,769.6670819,1208.500215,117.95644840000001,0.0,0.0,0.0,594.9601265,594.9601265,625.3455842999999,633.1070218,20.98329316
2025,MOZ.7_1,medium,2050,7740.559134,9595.288968,12315.80068,12508.23495,12592.766959999999,14228.08718,15445.61081,9641.170386,741.6102361000001,1236.4290740000001,1302.83386,6803.181233,6919.778740000001,6945.891762,7093.703202,1157.50518,594.9601265,650.2419943,755.1430747,755.1430747,755.1430747,781.5263824,1228.0792720000002,717.198526
2025,MOZ.7_1,medium,2100,19526.990019999997,22403.75185,24991.02497,25699.17024,27855.11055,27862.75993,29769.649589999997,23700.7614,12474.260209999999,15655.042640000001,15772.026440000001,15897.807980000001,16550.910069999998,16615.92792,19539.64292,15240.11415,6991.414156999999,10005.73564,11086.75463,11097.92713,11590.19042,12301.90048,12527.05501,8835.05301
2025,MOZ.7_1,optimistic,2020,0.0,1192.650117,5038.805372999999,7011.7873469999995,7712.029773,7740.559134,9368.096656,578.5036044999999,0.0,622.8346353,732.318451,733.8487986,741.6102361000001,743.2837741000001,1208.500215,117.8509152,0.0,0.0,0.0,594.9601265,594.9601265,625.3455842999999,633.1070218,20.98329316
2025,MOZ.7_1,optimistic,2050,7011.7873469999995,8212.572381,12191.685379999999,12315.80068,12508.23495,12592.766959999999,14241.740109999999,8756.723171,741.6102361000001,1229.335776,1237.789383,1240.205721,6776.717245999999,6919.778740000001,7067.732336,1041.373523,594.9601265,633.1070218,650.2419943,755.1430747,755.1430747,781.5263824,1193.2846849999999,711.254191
2025,MOZ.7_1,optimistic,2100,15574.48689,19404.95343,19526.990019999997,19895.968999999997,19895.968999999997,20225.19844,23613.347999999998,18997.45504,7980.279808,12465.29609,12474.260209999999,12568.132109999999,12603.72347,12687.46195,15747.256919999998,10169.676809999999,1234.898727,6943.640084000001,6991.414156999999,7030.533189,7089.6595640000005,7209.0069650000005,8225.619048,2457.4882079999998
2025,MOZ.7_1,pessimistic,2020,0.0,1370.405828,5038.805372999999,7011.7873469999995,7738.142795999999,7914.5110349999995,9368.096656,597.2361133999999,0.0,622.8346353,732.318451,733.8487986,741.6102361000001,769.6670819,1208.500215,117.95644840000001,0.0,0.0,0.0,594.9601265,594.9601265,625.3455842999999,633.1070218,20.98329316
2025,MOZ.7_1,pessimistic,2050,8096.253089,12315.80068,12508.23495,12742.712870000001,14230.042619999998,14242.923999999999,15761.34293,10298.05028,936.1131692,1302.83386,6919.778740000001,6919.778740000001,6949.506426999999,6984.621474,7127.4400590000005,1586.14427,625.3455842999999,755.1430747,755.1430747,781.5263824,781.5263824,1217.952127,1236.259036,760.6194738
2025,MOZ.7_1,pessimistic,2100,28726.51513,31359.59005,31458.2291,31891.45757,31934.87815,32590.45538,35540.98808,34243.88404,19426.24657,20034.936319999997,21964.24349,23515.20291,24051.0775,26986.253839999998,28379.657160000002,23155.44945,12391.76304,15878.41527,16058.85554,16160.373019999999,16819.20092,16866.92176,19604.90929,15200.430859999999
2026,MOZ.8_1,medium,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,MOZ.8_1,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,MOZ.8_1,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,MOZ.8_1,optimistic,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,MOZ.8_1,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,MOZ.8_1,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,MOZ.8_1,pessimistic,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,MOZ.8_1,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,MOZ.8_1,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,MOZ.9_1,medium,2020,731.8117531,7812.268373999999,29148.41518,41375.30431,51570.75537,96819.5792,292459.0284,4701.926183,200.66818500000002,3305.992518,12173.24943,23934.659069999998,40271.00575,65844.65758,217003.8681,2379.9831510000004,112.36260109999999,2633.7321629999997,9676.765542000001,13911.406,26694.93206,42924.15643,166555.5132,1646.236018
2027,MOZ.9_1,medium,2050,4016.153458,68031.91184,95923.32177000001,112425.4954,128779.3575,158718.624,318248.1928,19145.703690000002,2477.208426,47202.50628,62231.73736,76625.07728,85077.89366,106710.2626,240246.1811,12737.09626,1290.13325,38698.38046,43082.26492,59692.62532000001,68547.55752999999,85118.89223,184846.0045,9287.911548
2027,MOZ.9_1,medium,2100,143617.6143,216731.5361,225526.6809,236231.0087,250008.0151,291605.31899999996,395710.1361,183098.6669,99274.43126,147181.126,170061.087,185708.9797,195196.5576,206553.4636,288354.8153,127575.7012,79046.78757,121416.8085,133693.1938,137572.7951,156381.1163,167148.3678,212225.4451,101732.2822
2027,MOZ.9_1,optimistic,2020,731.8117531,7762.0060060000005,29070.423960000004,39698.93103,51507.46175,96819.5792,292446.0872,4659.606954,200.66818500000002,3298.034533,11523.96998,23817.8569,39667.13914,65728.28457,215059.4668,2342.431572,112.36260109999999,2624.232379,9261.930054,13888.849690000001,26682.32799,42493.56975,166555.5132,1626.393107
2027,MOZ.9_1,optimistic,2050,2525.34717,55380.29404,86732.05188,104859.8452,128202.4294,148410.0827,317463.9608,15822.98414,1000.413175,46476.82124,51568.67963,73767.24001000001,80302.04864,106035.5384,238737.8177,10652.08774,410.8888058,30839.786939999998,41749.48723,48245.26079,66684.90616,84235.66685,183747.8219,7317.291754999999
2027,MOZ.9_1,optimistic,2100,88999.12346,163019.1589,187684.0157,212150.1079,217296.4221,241959.5265,374329.8847,120566.5344,56828.75486,108260.8168,132221.4346,139753.7044,148547.1806,186211.5183,274953.1273,78244.03901000001,42706.08318,87670.00515,105337.8004,117534.9975,131889.6929,147640.5591,204641.7041,60151.39653
2027,MOZ.9_1,pessimistic,2020,731.8117531,7812.268373999999,29148.41518,41375.30431,51570.75537,96819.5792,292459.0284,4701.926183,200.66818500000002,3305.992518,12173.24943,23934.659069999998,40271.00575,65844.65758,217003.8681,2379.9831510000004,112.36260109999999,2633.7321629999997,9676.765542000001,13911.406,26694.93206,42924.15643,166555.5132,1646.236018
2027,MOZ.9_1,pessimistic,2050,9759.015312000001,86141.0953,109793.6489,128534.5995,144659.8889,177567.4078,324887.7148,27817.31902,4011.482935,52281.717619999996,75349.85038999999,81983.2157,100655.3338,109899.7283,241533.7016,15580.99898,3129.791814,41748.99267,51946.73657,66830.92126,77507.93658,89321.0309,185206.7729,12036.74923
2027,MOZ.9_1,pessimistic,2100,217169.9799,281262.4697,295112.3448,297140.8009,303348.559,319950.5263,418370.0817,267775.1944,150327.4686,204842.5726,208315.3494,222054.6766,223476.16199999998,243385.8143,327729.4894,187121.4677,129048.1702,167537.8486,169842.6531,172344.008,178136.0807,188682.5344,229971.0054,158808.6033
2028,MOZ.10_1,medium,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,MOZ.10_1,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,MOZ.10_1,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,MOZ.10_1,optimistic,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,MOZ.10_1,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,MOZ.10_1,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,MOZ.10_1,pessimistic,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,MOZ.10_1,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,MOZ.10_1,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,MOZ.11_1,medium,2020,0.0,2101.0791879999997,2810.166592,3813.0727799999995,4672.400793,5837.662979,19877.618590000002,488.7283166,0.0,327.7687459,743.4736397999999,832.3761684,995.3672134999999,1565.543383,4714.0280299999995,100.0932172,0.0,148.46323830000003,228.55241890000002,289.28063660000004,303.2088352,578.380111,1960.701616,37.08034373
2029,MOZ.11_1,medium,2050,3722.7002049999996,8640.148549,9396.695988,9813.545126,10734.35762,18655.516190000002,28201.7141,5369.021157,728.4036097999999,1938.9476710000001,3606.668304,3891.802552,4021.218664,4710.4338450000005,16558.5956,1220.013678,230.70922459999997,621.1596736,818.0284661000001,1300.64102,1439.3886929999999,1776.8112390000001,7026.684045,380.0869669
2029,MOZ.11_1,medium,2100,26053.9487,35892.15049,40878.5822,44351.64882,48288.08218,52509.47565,90355.27592999999,32948.614010000005,9487.770004,20648.36811,24066.16465,24611.09834,25462.04775,27149.36443,46701.96225,13417.39526,4017.1440369999996,9273.301086,9757.784946,10388.01613,15421.071000000002,17005.9201,32733.829360000003,5797.514086
2029,MOZ.11_1,optimistic,2020,0.0,2070.81531,2808.26037,3813.0727799999995,4668.810859,5624.287531,19831.23766,484.6898977,0.0,327.7687459,728.4036097999999,832.3761684,995.3672134999999,1565.543383,4710.4338450000005,99.48682186,0.0,148.46323830000003,228.55241890000002,289.28063660000004,289.28063660000004,578.380111,1960.701616,36.94106175
2029,MOZ.11_1,optimistic,2050,2664.756745,8238.607626,9046.43076,9561.367934,10385.470229999999,14670.48053,27539.357939999998,4231.778079,513.8757853999999,1749.378596,2630.3533079999997,3697.729583,3947.799866,4061.083405,11381.03898,935.0857402,150.1367763,621.1596736,703.4454538,828.2520571,1349.106047,1737.703559,4507.9505070000005,281.90542819999996
2029,MOZ.11_1,optimistic,2100,19145.82845,25963.99011,27633.2628,28431.143969999997,34044.42568,35959.94493,55174.07328,23955.63896,4316.559657,9520.136876,10941.41186,15442.553119999999,17057.1305,20325.2545,36384.08532,6303.3372899999995,1716.0600120000001,4017.1440369999996,4437.463320000001,7022.837590000001,7807.193182999999,9513.516259999999,22745.97976,2574.601677
2029,MOZ.11_1,pessimistic,2020,0.0,2101.0791879999997,2810.166592,3813.0727799999995,4672.400793,5837.662979,19877.618590000002,488.7283166,0.0,327.7687459,743.4736397999999,832.3761684,995.3672134999999,1565.543383,4714.0280299999995,100.0932172,0.0,148.46323830000003,228.55241890000002,289.28063660000004,303.2088352,578.380111,1960.701616,37.08034373
2029,MOZ.11_1,pessimistic,2050,4262.53639,9193.025195,9815.625970000001,10941.9791,17917.650990000002,20522.39258,34748.83695,6089.318448,965.9784855,3145.013403,3891.802552,4021.218664,4307.467071,6138.639472,17057.3011,1601.262831,289.28063660000004,802.9584361000001,1334.35049,1530.026082,1737.703559,2029.033914,7787.00212,486.8311948
2029,MOZ.11_1,pessimistic,2100,48717.40832,57639.80606,87041.19553,89181.50002,90131.83974,97107.90044,126136.1041,61162.55285,25518.21865,38345.81765,41723.900989999995,43064.1694,46622.38468,49946.51146,73387.29569,32622.43703,16459.927819999997,23976.578869999998,25344.57256,31087.228160000002,33110.01665,36309.7295,49135.0705,21018.587330000002
2030,MRT.1_1,medium,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,MRT.1_1,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,MRT.1_1,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,MRT.1_1,optimistic,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,MRT.1_1,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,MRT.1_1,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,MRT.1_1,pessimistic,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,MRT.1_1,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,MRT.1_1,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,MRT.2_1,medium,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,MRT.2_1,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,MRT.2_1,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,MRT.2_1,optimistic,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,MRT.2_1,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,MRT.2_1,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,MRT.2_1,pessimistic,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,MRT.2_1,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,MRT.2_1,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,MRT.3_1,medium,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,MRT.3_1,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
