time_horizon,scenario,GID_1,AAD_low,RP_10_low,RP_25_low,RP_50_low,RP_100_low,RP_250_low,AAD_medium,RP_10_medium,RP_25_medium,RP_50_medium,RP_100_medium,RP_250_medium,AAD_high,RP_10_high,RP_25_high,RP_50_high,RP_100_high,RP_250_high
2100,pessimistic,NGA.33_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,NGA.34_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,NGA.34_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,NGA.35_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,NGA.35_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,NGA.36_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,NGA.36_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,NGA.37_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,NGA.37_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BHR.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BHR.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BHR.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BHR.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BHR.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BHR.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BHR.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BHR.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BHR.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BHR.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BHR.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BHR.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BHR.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BHR.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BHR.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BHR.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BHR.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BHR.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BHR.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BHR.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BHR.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BHR.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BHR.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BHR.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BHR.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BHR.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BHR.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BHR.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,SEN.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,SEN.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,SEN.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,SEN.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,SEN.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,SEN.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,SEN.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,SEN.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,SEN.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,SEN.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,SEN.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,SEN.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,SEN.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,SEN.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,SEN.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,SEN.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,SEN.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,SEN.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,SEN.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,SEN.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,SEN.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,SEN.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,SEN.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,SEN.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,SEN.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,SEN.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,SEN.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,SEN.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,SEN.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,SEN.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,SEN.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,SEN.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,SEN.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,SEN.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,SEN.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,SEN.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,SEN.13_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,SEN.13_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,SEN.13_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,SEN.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,SEN.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,SEN.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,SEN.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,SEN.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,SEN.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,SEN.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,SEN.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,SEN.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,SEN.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,SEN.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,SEN.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,SEN.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,SEN.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,SEN.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,SEN.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,SEN.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,SEN.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,SEN.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,SEN.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,SEN.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,SEN.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,SEN.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,SEN.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,SEN.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,SEN.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,SEN.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,SEN.13_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,SEN.13_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,SEN.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,SEN.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,SEN.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,SEN.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,SEN.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,SEN.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,SEN.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,SEN.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,SEN.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,SEN.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,SEN.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,SEN.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,SEN.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,SEN.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,SEN.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,SEN.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,SEN.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,SEN.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,SEN.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,SEN.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,SEN.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,SEN.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,SEN.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,SEN.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,SEN.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,SEN.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,SEN.13_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,SEN.13_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,SEN.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,SEN.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,RUS.1_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.1_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.1_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.2_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.2_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.2_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.3_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.3_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.3_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.4_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.4_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.4_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.5_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.5_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.5_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.6_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.6_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.6_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.7_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.7_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.7_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.8_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.8_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.8_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.9_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.9_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.9_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.10_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.10_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.10_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.11_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.11_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.11_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.12_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.12_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.12_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.13_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.13_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.13_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.14_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.14_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.14_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.15_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.15_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.15_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.16_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.16_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.16_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.17_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.17_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.17_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.18_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.18_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.18_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.19_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.19_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.19_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.20_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.20_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.20_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.21_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.21_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.21_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.22_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.22_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.22_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.23_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.23_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.23_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.24_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.24_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.24_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.25_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.25_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.25_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.26_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.26_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.26_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.27_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.27_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.27_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.28_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.28_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.28_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.29_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.29_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.29_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.30_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.30_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.30_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.31_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.31_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.31_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.32_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.32_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.32_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.33_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.33_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.33_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.34_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.34_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.34_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.35_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.35_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.35_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.36_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.36_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.36_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.37_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.37_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.37_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.38_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.38_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.38_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.39_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.39_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.39_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.40_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.40_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.40_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.41_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.41_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.41_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.42_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.42_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.42_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.43_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.43_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.43_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.44_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.44_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.44_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.45_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.45_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.45_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.46_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.46_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.46_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.47_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.47_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.47_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.48_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.48_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.48_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.49_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.49_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.49_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.50_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.50_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.50_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hist,current,RUS.51_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2050,optimistic,RUS.51_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2100,optimistic,RUS.51_1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
